"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"237",237,236,"President Obama Job Approval","Gallup","Approve 46, Disapprove 45",1,"2011-05-02",2011,"B"
"238",238,237,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 49",0,"2011-05-02",2011,"C+"
"239",239,238,"President Obama Job Approval","Newsweek/Daily Beast","Approve 48, Disapprove 49",-1,"2011-05-02",2011,"unknown"
"240",240,239,"President Obama Job Approval","CNN/Opinion Research","Approve 51, Disapprove 46",5,"2011-05-02",2011,"B+"
"241",241,240,"President Obama Job Approval","Newsweek/Daily Beast","Approve 48, Disapprove 49",-1,"2011-05-03",2011,"unknown"
"242",242,241,"President Obama Job Approval","Wash Post/Pew/SRBI","Approve 56, Disapprove 38",18,"2011-05-03",2011,"B-"
"243",243,242,"President Obama Job Approval","CNN/Opinion Research","Approve 52, Disapprove 43",9,"2011-05-03",2011,"B+"
"244",244,243,"President Obama Job Approval","Quinnipiac","Approve 46, Disapprove 48",-2,"2011-05-04",2011,"A-"
"245",245,244,"President Obama Job Approval","CBS News/NY Times*","Approve 57, Disapprove 37",20,"2011-05-04",2011,"A-"
"246",246,245,"President Obama Job Approval","SurveyUSA","Approve 46, Disapprove 42",4,"2011-05-04",2011,"A"
"247",247,246,"President Obama Job Approval","Quinnipiac","Approve 52, Disapprove 40",12,"2011-05-05",2011,"A-"
"248",248,247,"President Obama Job Approval","NBC News","Approve 52, Disapprove 41",11,"2011-05-09",2011,"A-"
"249",249,248,"President Obama Job Approval","Pew Research","Approve 50, Disapprove 39",11,"2011-05-10",2011,"B-"
"250",250,249,"President Obama Job Approval","Associated Press/GfK","Approve 60, Disapprove 39",21,"2011-05-11",2011,"B"
"251",251,250,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 47",2,"2011-05-11",2011,"B+"
"252",252,251,"President Obama Job Approval","Politico/GWU/Battleground","Approve 52, Disapprove 44",8,"2011-05-16",2011,"B"
"253",253,252,"President Obama Job Approval","FOX News","Approve 55, Disapprove 41",14,"2011-05-18",2011,"A"
"254",254,253,"President Obama Job Approval","Gallup","Approve 49, Disapprove 43",6,"2011-05-21",2011,"B"
"255",255,254,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2011-05-22",2011,"C+"
"256",256,255,"President Obama Job Approval","CNN/Opinion Research","Approve 54, Disapprove 45",9,"2011-05-31",2011,"B+"
"257",257,256,"President Obama Job Approval","Pew Research","Approve 52, Disapprove 39",13,"2011-06-02",2011,"B-"
"258",258,257,"President Obama Job Approval","Democracy Corps (D)","Approve 49, Disapprove 45",4,"2011-06-02",2011,"B-"
"259",259,258,"President Obama Job Approval","National Journal/FD","Approve 51, Disapprove 41",10,"2011-06-03",2011,"A"
"260",260,259,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2011-06-04",2011,"C+"
"261",261,260,"President Obama Job Approval","Gallup","Approve 48, Disapprove 44",4,"2011-06-04",2011,"B"
"262",262,261,"President Obama Job Approval","ABC News/Wash Post","Approve 47, Disapprove 49",-2,"2011-06-07",2011,"A+"
"263",263,262,"President Obama Job Approval","CNN/Opinion Research","Approve 48, Disapprove 48",0,"2011-06-08",2011,"B+"
"264",264,263,"President Obama Job Approval","Reuters/Ipsos","Approve 50, Disapprove 46",4,"2011-06-08",2011,"B+"
"265",265,264,"President Obama Job Approval","Quinnipiac","Approve 47, Disapprove 46",1,"2011-06-09",2011,"A-"
"266",266,265,"President Obama Job Approval","FOX News","Approve 48, Disapprove 43",5,"2011-06-09",2011,"A"
"267",267,266,"President Obama Job Approval","CBS News","Approve 48, Disapprove 43",5,"2011-06-09",2011,"A-"
"268",268,267,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 49, Disapprove 46",3,"2011-06-15",2011,"A-"
"269",269,268,"President Obama Job Approval","Associated Press/GfK","Approve 52, Disapprove 47",5,"2011-06-22",2011,"B"
"270",270,269,"President Obama Job Approval","Bloomberg","Approve 49, Disapprove 44",5,"2011-06-22",2011,"unknown"
"271",271,270,"President Obama Job Approval","Time","Approve 48, Disapprove 46",2,"2011-06-23",2011,"A-"
"272",272,271,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 45",1,"2011-06-23",2011,"B-"
"273",273,272,"President Obama Job Approval","Democracy Corps (D)","Approve 46, Disapprove 48",-2,"2011-06-27",2011,"B-"
"274",274,273,"President Obama Job Approval","McClatchy/Marist","Approve 45, Disapprove 47",-2,"2011-06-28",2011,"A"
"275",275,274,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2011-06-28",2011,"C+"
"276",276,275,"President Obama Job Approval","Gallup","Approve 44, Disapprove 48",-4,"2011-06-28",2011,"B"
"277",277,276,"President Obama Job Approval","CBS News/NY Times","Approve 47, Disapprove 44",3,"2011-06-29",2011,"A-"
"278",278,277,"President Obama Job Approval","FOX News","Approve 46, Disapprove 46",0,"2011-06-30",2011,"A"
"279",279,278,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2011-07-03",2011,"C+"
"280",280,279,"President Obama Job Approval","Gallup","Approve 46, Disapprove 47",-1,"2011-07-07",2011,"B"
"281",281,280,"President Obama Job Approval","Quinnipiac","Approve 47, Disapprove 46",1,"2011-07-14",2011,"A-"
"282",282,281,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 46",3,"2011-07-14",2011,"B+"
"283",283,282,"President Obama Job Approval","Gallup","Approve 44, Disapprove 48",-4,"2011-07-18",2011,"B"
"284",284,283,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 54",-9,"2011-07-18",2011,"C+"
"285",285,284,"President Obama Job Approval","USA Today/Gallup","Approve 45, Disapprove 50",-5,"2011-07-18",2011,"B"
"286",286,285,"President Obama Job Approval","ABC News/Wash Post","Approve 47, Disapprove 48",-1,"2011-07-19",2011,"A+"
"287",287,286,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 47, Disapprove 48",-1,"2011-07-19",2011,"A-"
"288",288,287,"President Obama Job Approval","FOX News","Approve 45, Disapprove 46",-1,"2011-07-20",2011,"A"
"289",289,288,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 54",-9,"2011-07-22",2011,"B+"
"290",290,289,"President Obama Job Approval","Pew Research","Approve 44, Disapprove 48",-4,"2011-07-26",2011,"B-"
"291",291,290,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2011-08-02",2011,"B+"
"292",292,291,"President Obama Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2011-08-05",2011,"C+"
"293",293,292,"President Obama Job Approval","Gallup","Approve 41, Disapprove 52",-11,"2011-08-05",2011,"B"
"294",294,293,"President Obama Job Approval","CNN/Opinion Research","Approve 44, Disapprove 54",-10,"2011-08-08",2011,"B+"
"295",295,294,"President Obama Job Approval","McClatchy/Marist","Approve 44, Disapprove 46",-2,"2011-08-09",2011,"A"
"296",296,295,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 52",-7,"2011-08-10",2011,"B+"
"297",297,296,"President Obama Job Approval","Washington Post","Approve 44, Disapprove 46",-2,"2011-08-11",2011,"A+"
"298",298,297,"President Obama Job Approval","FOX News","Approve 42, Disapprove 48",-6,"2011-08-11",2011,"A"
"299",299,298,"President Obama Job Approval","Democracy Corps (D)","Approve 45, Disapprove 50",-5,"2011-08-12",2011,"B-"
"300",300,299,"President Obama Job Approval","Rasmussen Reports","Approve 43, Disapprove 54",-11,"2011-08-16",2011,"C+"
"301",301,300,"President Obama Job Approval","Gallup","Approve 39, Disapprove 53",-14,"2011-08-16",2011,"B"
"302",302,301,"President Obama Job Approval","Associated Press/GfK","Approve 46, Disapprove 52",-6,"2011-08-25",2011,"B"
"303",303,302,"President Obama Job Approval","Pew Research","Approve 43, Disapprove 49",-6,"2011-08-25",2011,"B-"
"304",304,303,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 54",-9,"2011-08-26",2011,"B+"
"305",305,304,"President Obama Job Approval","Gallup","Approve 38, Disapprove 55",-17,"2011-08-28",2011,"B"
"306",306,305,"President Obama Job Approval","Rasmussen Reports","Approve 46, Disapprove 54",-8,"2011-08-28",2011,"C+"
"307",307,306,"President Obama Job Approval","Quinnipiac","Approve 42, Disapprove 52",-10,"2011-09-01",2011,"A-"
"308",308,307,"President Obama Job Approval","FOX News","Approve 44, Disapprove 47",-3,"2011-09-02",2011,"A"
"309",309,308,"President Obama Job Approval","ABC News/Wash Post","Approve 43, Disapprove 53",-10,"2011-09-06",2011,"A+"
"310",310,309,"President Obama Job Approval","Politico/GWU/Battleground","Approve 45, Disapprove 50",-5,"2011-09-06",2011,"B"
"311",311,310,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 51",-7,"2011-09-06",2011,"A-"
"312",312,311,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2011-09-14",2011,"B+"
"313",313,312,"President Obama Job Approval","Bloomberg","Approve 45, Disapprove 49",-4,"2011-09-14",2011,"unknown"
"314",314,313,"President Obama Job Approval","CNN/Opinion Research","Approve 43, Disapprove 55",-12,"2011-09-14",2011,"B+"
"315",315,314,"President Obama Job Approval","CBS News/NY Times","Approve 43, Disapprove 50",-7,"2011-09-17",2011,"A-"
"316",316,315,"President Obama Job Approval","McClatchy/Marist","Approve 39, Disapprove 52",-13,"2011-09-20",2011,"A"
"317",317,316,"President Obama Job Approval","CNN/Opinion Research","Approve 45, Disapprove 52",-7,"2011-09-26",2011,"B+"
"318",318,317,"President Obama Job Approval","FOX News","Approve 43, Disapprove 51",-8,"2011-09-29",2011,"A"
"319",319,318,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 53",-8,"2011-09-29",2011,"C+"
"320",320,319,"President Obama Job Approval","Gallup","Approve 39, Disapprove 51",-12,"2011-09-29",2011,"B"
"321",321,320,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 54",-9,"2011-10-02",2011,"C+"
"322",322,321,"President Obama Job Approval","Gallup","Approve 43, Disapprove 50",-7,"2011-10-02",2011,"B"
"323",323,322,"President Obama Job Approval","CBS News","Approve 44, Disapprove 44",0,"2011-10-03",2011,"A-"
"324",324,323,"President Obama Job Approval","ABC News/Wash Post","Approve 42, Disapprove 54",-12,"2011-10-04",2011,"A+"
"325",325,324,"President Obama Job Approval","Pew Research","Approve 43, Disapprove 48",-5,"2011-10-06",2011,"B-"
"326",326,325,"President Obama Job Approval","Quinnipiac","Approve 41, Disapprove 55",-14,"2011-10-06",2011,"A-"
"327",327,326,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 50",-3,"2011-10-12",2011,"B+"
"328",328,327,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 51",-7,"2011-10-13",2011,"A-"
"329",329,328,"President Obama Job Approval","Time","Approve 44, Disapprove 50",-6,"2011-10-13",2011,"A-"
"330",330,329,"President Obama Job Approval","National Journal/FD","Approve 44, Disapprove 50",-6,"2011-10-14",2011,"A"
"331",331,330,"President Obama Job Approval","CNN/Opinion Research","Approve 46, Disapprove 50",-4,"2011-10-18",2011,"B+"
"332",332,331,"President Obama Job Approval","Associated Press/GfK","Approve 46, Disapprove 52",-6,"2011-10-20",2011,"B"
"333",333,332,"President Obama Job Approval","Democracy Corps (D)","Approve 40, Disapprove 53",-13,"2011-10-20",2011,"B-"
"334",334,333,"President Obama Job Approval","CBS News/NY Times","Approve 46, Disapprove 46",0,"2011-10-25",2011,"A-"
"335",335,334,"President Obama Job Approval","FOX News","Approve 43, Disapprove 50",-7,"2011-10-27",2011,"A"
"336",336,335,"President Obama Job Approval","Rasmussen Reports","Approve 44, Disapprove 55",-11,"2011-11-01",2011,"C+"
"337",337,336,"President Obama Job Approval","Gallup","Approve 43, Disapprove 50",-7,"2011-11-01",2011,"B"
"338",338,337,"President Obama Job Approval","Quinnipiac","Approve 47, Disapprove 49",-2,"2011-11-02",2011,"A-"
"339",339,338,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 50",-1,"2011-11-04",2011,"B+"
"340",340,339,"President Obama Job Approval","ABC News/Wash Post","Approve 44, Disapprove 53",-9,"2011-11-07",2011,"A+"
"341",341,340,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 51",-7,"2011-11-07",2011,"A-"
"342",342,341,"President Obama Job Approval","CBS News","Approve 43, Disapprove 47",-4,"2011-11-12",2011,"A-"
"343",343,342,"President Obama Job Approval","Politico/GWU/Battleground","Approve 44, Disapprove 51",-7,"2011-11-14",2011,"B"
"344",344,343,"President Obama Job Approval","CNN/Opinion Research","Approve 46, Disapprove 52",-6,"2011-11-15",2011,"B+"
"345",345,344,"President Obama Job Approval","McClatchy/Marist","Approve 43, Disapprove 50",-7,"2011-11-16",2011,"A"
"346",346,345,"President Obama Job Approval","FOX News","Approve 42, Disapprove 48",-6,"2011-11-17",2011,"A"
"347",347,346,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 46",0,"2011-11-17",2011,"B-"
"348",348,347,"President Obama Job Approval","Quinnipiac","Approve 44, Disapprove 50",-6,"2011-11-23",2011,"A-"
"349",349,348,"President Obama Job Approval","CNN/Opinion Research","Approve 44, Disapprove 54",-10,"2011-11-23",2011,"B+"
"350",350,349,"President Obama Job Approval","Gallup","Approve 41, Disapprove 51",-10,"2011-12-07",2011,"B"
"351",351,350,"President Obama Job Approval","Rasmussen Reports","Approve 45, Disapprove 54",-9,"2011-12-07",2011,"C+"
"352",352,351,"President Obama Job Approval","CBS News","Approve 44, Disapprove 46",-2,"2011-12-09",2011,"A-"
"353",353,352,"President Obama Job Approval","FOX News","Approve 44, Disapprove 51",-7,"2011-12-09",2011,"A"
"354",354,353,"President Obama Job Approval","Pew Research","Approve 46, Disapprove 43",3,"2011-12-13",2011,"B-"
"355",355,354,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 46, Disapprove 48",-2,"2011-12-14",2011,"A-"
"356",356,355,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2011-12-14",2011,"B+"
"357",357,356,"President Obama Job Approval","National Journal/FD","Approve 44, Disapprove 49",-5,"2011-12-15",2011,"A"
"358",358,357,"President Obama Job Approval","Associated Press/GfK","Approve 44, Disapprove 54",-10,"2011-12-16",2011,"B"
"359",359,358,"President Obama Job Approval","ABC News/Wash Post","Approve 49, Disapprove 47",2,"2011-12-19",2011,"A+"
"360",360,359,"President Obama Job Approval","CNN/Opinion Research","Approve 49, Disapprove 48",1,"2011-12-20",2011,"B+"
"361",361,360,"President Obama Job Approval","CBS News","Approve 47, Disapprove 44",3,"2011-12-21",2011,"A-"
"362",362,361,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 49",-2,"2012-01-10",2012,"B+"
"363",363,362,"President Obama Job Approval","CBS News","Approve 45, Disapprove 47",-2,"2012-01-10",2012,"A-"
"364",364,363,"President Obama Job Approval","Rasmussen Reports","Approve 44, Disapprove 55",-11,"2012-01-10",2012,"C+"
"365",365,364,"President Obama Job Approval","Gallup","Approve 42, Disapprove 50",-8,"2012-01-10",2012,"B"
"366",366,365,"President Obama Job Approval","Gallup","Approve 53, Disapprove 42",11,"2012-01-12",2012,"B"
"367",367,366,"President Obama Job Approval","Rasmussen Reports","Approve 55, Disapprove 43",12,"2012-01-13",2012,"C+"
"368",368,367,"President Obama Job Approval","Democracy Corps (D)","Approve 44, Disapprove 49",-5,"2012-01-13",2012,"B-"
"369",369,368,"President Obama Job Approval","FOX News","Approve 45, Disapprove 47",-2,"2012-01-16",2012,"A"
"370",370,369,"President Obama Job Approval","CNN/Opinion Research","Approve 47, Disapprove 51",-4,"2012-01-16",2012,"B+"
"371",371,370,"President Obama Job Approval","ABC News/Wash Post","Approve 48, Disapprove 48",0,"2012-01-16",2012,"A+"
"372",372,371,"President Obama Job Approval","CBS News/NY Times","Approve 47, Disapprove 45",2,"2012-01-18",2012,"A-"
"373",373,372,"President Obama Job Approval","Pew Research","Approve 44, Disapprove 48",-4,"2012-01-18",2012,"B-"
"374",374,373,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 48, Disapprove 46",2,"2012-01-25",2012,"A-"
"375",375,374,"President Obama Job Approval","ABC News/Wash Post","Approve 50, Disapprove 46",4,"2012-02-06",2012,"A+"
"376",376,375,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 49",-1,"2012-02-07",2012,"B+"
"377",377,376,"President Obama Job Approval","Gallup","Approve 46, Disapprove 48",-2,"2012-02-07",2012,"B"
"378",378,377,"President Obama Job Approval","Rasmussen Reports","Approve 51, Disapprove 48",3,"2012-02-07",2012,"C+"
"379",379,378,"President Obama Job Approval","FOX News","Approve 48, Disapprove 45",3,"2012-02-10",2012,"A"
"380",380,379,"President Obama Job Approval","CBS News/NY Times","Approve 50, Disapprove 43",7,"2012-02-14",2012,"A-"
"381",381,380,"President Obama Job Approval","CNN/Opinion Research","Approve 50, Disapprove 48",2,"2012-02-15",2012,"B+"
"382",382,381,"President Obama Job Approval","Democracy Corps (D)","Approve 50, Disapprove 46",4,"2012-02-15",2012,"B-"
"383",383,382,"President Obama Job Approval","Pew Research","Approve 47, Disapprove 43",4,"2012-02-16",2012,"B-"
"384",384,383,"President Obama Job Approval","Associated Press/GfK","Approve 49, Disapprove 49",0,"2012-02-23",2012,"B"
"385",385,384,"President Obama Job Approval","Quinnipiac","Approve 45, Disapprove 49",-4,"2012-02-23",2012,"A-"
"386",386,385,"President Obama Job Approval","Politico/GWU/Battleground","Approve 53, Disapprove 45",8,"2012-02-27",2012,"B"
"387",387,386,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 50, Disapprove 45",5,"2012-03-05",2012,"A-"
"388",388,387,"President Obama Job Approval","Gallup","Approve 48, Disapprove 44",4,"2012-03-08",2012,"B"
"389",389,388,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2012-03-08",2012,"C+"
"390",390,389,"President Obama Job Approval","ABC News/Wash Post","Approve 46, Disapprove 50",-4,"2012-03-12",2012,"A+"
"391",391,390,"President Obama Job Approval","CBS News/NY Times","Approve 41, Disapprove 47",-6,"2012-03-12",2012,"A-"
"392",392,391,"President Obama Job Approval","Reuters/Ipsos","Approve 50, Disapprove 48",2,"2012-03-13",2012,"B+"
