"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"911",911,910,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 64",-40,"2016-06-23",2016,"B+"
"912",912,911,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 21, Wrong Track 71",-50,"2016-06-27",2016,"A-"
"913",913,912,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 66",-37,"2016-06-27",2016,"C+"
"914",914,913,"Direction of Country","Economist/YouGov","Right Direction 23, Wrong Track 69",-46,"2016-06-30",2016,"B"
"915",915,914,"Direction of Country","Reuters/Ipsos","Right Direction 20, Wrong Track 65",-45,"2016-06-30",2016,"B+"
"916",916,915,"Direction of Country","USA Today/Suffolk","Right Direction 27, Wrong Track 60",-33,"2016-07-04",2016,"B+"
"917",917,916,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 65",-36,"2016-07-05",2016,"C+"
"918",918,917,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2016-07-06",2016,"B"
"919",919,918,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 64",-40,"2016-07-07",2016,"B+"
"920",920,919,"Direction of Country","Rasmussen Reports","Right Direction 26, Wrong Track 68",-42,"2016-07-11",2016,"C+"
"921",921,920,"Direction of Country","Economist/YouGov","Right Direction 24, Wrong Track 70",-46,"2016-07-13",2016,"B"
"922",922,921,"Direction of Country","CBS News/NY Times","Right Direction 26, Wrong Track 69",-43,"2016-07-14",2016,"A-"
"923",923,922,"Direction of Country","Associated Press-GfK","Right Direction 19, Wrong Track 79",-60,"2016-07-15",2016,"unknown"
"924",924,923,"Direction of Country","ABC News/Wash Post","Right Direction 26, Wrong Track 71",-45,"2016-07-17",2016,"A+"
"925",925,924,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 18, Wrong Track 73",-55,"2016-07-17",2016,"A-"
"926",926,925,"Direction of Country","Economist/YouGov","Right Direction 22, Wrong Track 69",-47,"2016-07-18",2016,"B"
"927",927,926,"Direction of Country","Rasmussen Reports","Right Direction 21, Wrong Track 72",-51,"2016-07-18",2016,"C+"
"928",928,927,"Direction of Country","McClatchy/Marist","Right Direction 25, Wrong Track 68",-43,"2016-07-19",2016,"A"
"929",929,928,"Direction of Country","Reuters/Ipsos","Right Direction 19, Wrong Track 67",-48,"2016-07-21",2016,"B+"
"930",930,929,"Direction of Country","Rasmussen Reports","Right Direction 24, Wrong Track 70",-46,"2016-07-25",2016,"C+"
"931",931,930,"Direction of Country","Economist/YouGov","Right Direction 25, Wrong Track 67",-42,"2016-07-25",2016,"B"
"932",932,931,"Direction of Country","Reuters/Ipsos","Right Direction 18, Wrong Track 68",-50,"2016-07-29",2016,"B+"
"933",933,932,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 66",-37,"2016-08-01",2016,"C+"
"934",934,933,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 64",-37,"2016-08-02",2016,"B"
"935",935,934,"Direction of Country","McClatchy/Marist","Right Direction 34, Wrong Track 59",-25,"2016-08-04",2016,"A"
"936",936,935,"Direction of Country","Reuters/Ipsos","Right Direction 23, Wrong Track 64",-41,"2016-08-04",2016,"B+"
"937",937,936,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 32, Wrong Track 62",-30,"2016-08-05",2016,"A-"
"938",938,937,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 63",-32,"2016-08-08",2016,"C+"
"939",939,938,"Direction of Country","Economist/YouGov","Right Direction 28, Wrong Track 66",-38,"2016-08-09",2016,"B"
"940",940,939,"Direction of Country","Monmouth","Right Direction 32, Wrong Track 64",-32,"2016-08-10",2016,"A+"
"941",941,940,"Direction of Country","Bloomberg","Right Direction 25, Wrong Track 68",-43,"2016-08-10",2016,"unknown"
"942",942,941,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 62",-38,"2016-08-11",2016,"B+"
"943",943,942,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 62",-29,"2016-08-15",2016,"C+"
"944",944,943,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 64",-37,"2016-08-17",2016,"B"
"945",945,944,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 67",-46,"2016-08-18",2016,"B+"
"946",946,945,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 64",-35,"2016-08-22",2016,"C+"
"947",947,946,"Direction of Country","Economist/YouGov","Right Direction 28, Wrong Track 65",-37,"2016-08-24",2016,"B"
"948",948,947,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 66",-45,"2016-08-25",2016,"B+"
"949",949,948,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 62",-31,"2016-08-29",2016,"C+"
"950",950,949,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 63",-39,"2016-08-31",2016,"B+"
"951",951,950,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2016-08-31",2016,"B"
"952",952,951,"Direction of Country","USA Today/Suffolk","Right Direction 28, Wrong Track 59",-31,"2016-09-01",2016,"B+"
"953",953,952,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 65",-37,"2016-09-05",2016,"C+"
"954",954,953,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 64",-42,"2016-09-07",2016,"B+"
"955",955,954,"Direction of Country","GWU/Battleground","Right Direction 27, Wrong Track 66",-39,"2016-09-07",2016,"B"
"956",956,955,"Direction of Country","Economist/YouGov","Right Direction 28, Wrong Track 62",-34,"2016-09-07",2016,"B"
"957",957,956,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2016-09-12",2016,"C+"
"958",958,957,"Direction of Country","Economist/YouGov","Right Direction 24, Wrong Track 67",-43,"2016-09-14",2016,"B"
"959",959,958,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 65",-43,"2016-09-14",2016,"B+"
"960",960,959,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 63",-32,"2016-09-19",2016,"C+"
"961",961,960,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 67",-46,"2016-09-21",2016,"B+"
"962",962,961,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 63",-33,"2016-09-21",2016,"B"
"963",963,962,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 30, Wrong Track 62",-32,"2016-09-21",2016,"A-"
"964",964,963,"Direction of Country","Associated Press-GfK","Right Direction 30, Wrong Track 70",-40,"2016-09-22",2016,"unknown"
"965",965,964,"Direction of Country","McClatchy/Marist","Right Direction 35, Wrong Track 59",-24,"2016-09-23",2016,"A"
"966",966,965,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 65",-38,"2016-09-25",2016,"B"
"967",967,966,"Direction of Country","Rasmussen Reports","Right Direction 28, Wrong Track 67",-39,"2016-09-26",2016,"C+"
"968",968,967,"Direction of Country","Bloomberg","Right Direction 28, Wrong Track 66",-38,"2016-09-26",2016,"unknown"
"969",969,968,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 65",-43,"2016-09-28",2016,"B+"
"970",970,969,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 63",-33,"2016-10-03",2016,"B"
"971",971,970,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 65",-36,"2016-10-03",2016,"C+"
"972",972,971,"Direction of Country","CBS News","Right Direction 35, Wrong Track 60",-25,"2016-10-04",2016,"A-"
"973",973,972,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 64",-39,"2016-10-05",2016,"B+"
"974",974,973,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 62",-32,"2016-10-09",2016,"B"
"975",975,974,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 65",-35,"2016-10-10",2016,"C+"
"976",976,975,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 65",-40,"2016-10-12",2016,"B+"
"977",977,976,"Direction of Country","CBS News","Right Direction 26, Wrong Track 67",-41,"2016-10-16",2016,"A-"
"978",978,977,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 29, Wrong Track 65",-36,"2016-10-16",2016,"A-"
"979",979,978,"Direction of Country","GWU/Battleground","Right Direction 31, Wrong Track 63",-32,"2016-10-17",2016,"B"
"980",980,979,"Direction of Country","Rasmussen Reports","Right Direction 29, Wrong Track 66",-37,"2016-10-17",2016,"C+"
"981",981,980,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 66",-44,"2016-10-19",2016,"B+"
"982",982,981,"Direction of Country","Bloomberg","Right Direction 30, Wrong Track 64",-34,"2016-10-19",2016,"unknown"
"983",983,982,"Direction of Country","Economist/YouGov","Right Direction 31, Wrong Track 62",-31,"2016-10-19",2016,"B"
"984",984,983,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 63",-32,"2016-10-24",2016,"C+"
"985",985,984,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 66",-45,"2016-10-26",2016,"B+"
"986",986,985,"Direction of Country","USA Today/Suffolk","Right Direction 35, Wrong Track 54",-19,"2016-10-26",2016,"B+"
"987",987,986,"Direction of Country","Associated Press-GfK","Right Direction 32, Wrong Track 67",-35,"2016-10-26",2016,"unknown"
"988",988,987,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 63",-32,"2016-10-31",2016,"C+"
"989",989,988,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 63",-33,"2016-11-02",2016,"B"
"990",990,989,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 64",-39,"2016-11-03",2016,"B+"
"991",991,990,"Direction of Country","CBS News/NY Times","Right Direction 35, Wrong Track 61",-26,"2016-11-03",2016,"A-"
"992",992,991,"Direction of Country","McClatchy/Marist","Right Direction 33, Wrong Track 60",-27,"2016-11-04",2016,"A"
"993",993,992,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 31, Wrong Track 62",-31,"2016-11-06",2016,"A-"
"994",994,993,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 63",-33,"2016-11-07",2016,"C+"
"995",995,994,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 62",-32,"2016-11-07",2016,"B"
"996",996,995,"Direction of Country","Rasmussen Reports","Right Direction 32, Wrong Track 60",-28,"2016-11-14",2016,"C+"
"997",997,996,"Direction of Country","Economist/YouGov","Right Direction 22, Wrong Track 67",-45,"2016-11-17",2016,"B"
"998",998,997,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 63",-42,"2016-11-17",2016,"B+"
"999",999,998,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 58",-25,"2016-11-21",2016,"C+"
"1000",1000,999,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 62",-41,"2016-11-23",2016,"B+"
"1001",1001,1000,"Direction of Country","Economist/YouGov","Right Direction 24, Wrong Track 60",-36,"2016-11-23",2016,"B"
"1002",1002,1001,"Direction of Country","Rasmussen Reports","Right Direction 30, Wrong Track 58",-28,"2016-11-28",2016,"C+"
"1003",1003,1002,"Direction of Country","Reuters/Ipsos","Right Direction 21, Wrong Track 60",-39,"2016-12-01",2016,"B+"
"1004",1004,1003,"Direction of Country","Economist/YouGov","Right Direction 25, Wrong Track 61",-36,"2016-12-01",2016,"B"
"1005",1005,1004,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 59",-28,"2016-12-05",2016,"C+"
"1006",1006,1005,"Direction of Country","Economist/YouGov","Right Direction 26, Wrong Track 61",-35,"2016-12-06",2016,"B"
"1007",1007,1006,"Direction of Country","GWU/Battleground","Right Direction 28, Wrong Track 58",-30,"2016-12-06",2016,"B"
"1008",1008,1007,"Direction of Country","Bloomberg","Right Direction 37, Wrong Track 49",-12,"2016-12-07",2016,"unknown"
"1009",1009,1008,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 58",-33,"2016-12-07",2016,"B+"
"1010",1010,1009,"Direction of Country","The Atlantic","Right Direction 36, Wrong Track 50",-14,"2016-12-07",2016,"unknown"
"1011",1011,1010,"Direction of Country","IBD/TIPP","Right Direction 38, Wrong Track 59",-21,"2016-12-08",2016,"A-"
"1012",1012,1011,"Direction of Country","Rasmussen Reports","Right Direction 35, Wrong Track 55",-20,"2016-12-12",2016,"C+"
"1013",1013,1012,"Direction of Country","McClatchy/Marist","Right Direction 31, Wrong Track 64",-33,"2016-12-14",2016,"A"
"1014",1014,1013,"Direction of Country","Economist/YouGov","Right Direction 27, Wrong Track 59",-32,"2016-12-14",2016,"B"
"1015",1015,1014,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 55",-28,"2016-12-15",2016,"B+"
"1016",1016,1015,"Direction of Country","CBS News","Right Direction 29, Wrong Track 63",-34,"2016-12-15",2016,"A-"
"1017",1017,1016,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 33, Wrong Track 54",-21,"2016-12-19",2016,"A-"
"1018",1018,1017,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 56",-23,"2016-12-19",2016,"C+"
"1019",1019,1018,"Direction of Country","USA Today/Suffolk","Right Direction 37, Wrong Track 46",-9,"2016-12-20",2016,"B+"
"1020",1020,1019,"Direction of Country","Economist/YouGov","Right Direction 24, Wrong Track 61",-37,"2016-12-20",2016,"B"
"1021",1021,1020,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2016-12-21",2016,"B+"
"1022",1022,1021,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 56",-23,"2016-12-26",2016,"C+"
"1023",1023,1022,"Direction of Country","Economist/YouGov","Right Direction 25, Wrong Track 62",-37,"2016-12-27",2016,"B"
"1024",1024,1023,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 57",-24,"2017-01-02",2017,"C+"
"1025",1025,1024,"Direction of Country","Economist/YouGov","Right Direction 26, Wrong Track 60",-34,"2017-01-03",2017,"B"
"1026",1026,1025,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 58",-32,"2017-01-04",2017,"B+"
"1027",1027,1026,"Direction of Country","Rasmussen Reports","Right Direction 31, Wrong Track 59",-28,"2017-01-09",2017,"C+"
"1028",1028,1027,"Direction of Country","IBD/TIPP","Right Direction 42, Wrong Track 55",-13,"2017-01-10",2017,"A-"
"1029",1029,1028,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 61",-37,"2017-01-11",2017,"B+"
"1030",1030,1029,"Direction of Country","Economist/YouGov","Right Direction 25, Wrong Track 60",-35,"2017-01-11",2017,"B"
"1031",1031,1030,"Direction of Country","Rasmussen Reports","Right Direction 35, Wrong Track 55",-20,"2017-01-16",2017,"C+"
"1032",1032,1031,"Direction of Country","Monmouth","Right Direction 27, Wrong Track 67",-40,"2017-01-17",2017,"A+"
"1033",1033,1032,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 37, Wrong Track 52",-15,"2017-01-17",2017,"A-"
"1034",1034,1033,"Direction of Country","ABC News/Wash Post","Right Direction 29, Wrong Track 63",-34,"2017-01-18",2017,"A+"
"1035",1035,1034,"Direction of Country","Economist/YouGov","Right Direction 23, Wrong Track 61",-38,"2017-01-18",2017,"B"
"1036",1036,1035,"Direction of Country","CBS News","Right Direction 29, Wrong Track 61",-32,"2017-01-18",2017,"A-"
"1037",1037,1036,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 59",-34,"2017-01-18",2017,"B+"
"1038",1038,1037,"Direction of Country","Rasmussen Reports","Right Direction 38, Wrong Track 54",-16,"2017-01-23",2017,"C+"
"1039",1039,1038,"Direction of Country","Economist/YouGov","Right Direction 29, Wrong Track 55",-26,"2017-01-25",2017,"B"
"1040",1040,1039,"Direction of Country","Reuters/Ipsos","Right Direction 22, Wrong Track 59",-37,"2017-01-25",2017,"B+"
"1041",1041,1040,"Direction of Country","Rasmussen Reports","Right Direction 47, Wrong Track 47",0,"2017-01-30",2017,"C+"
"1042",1042,1041,"Direction of Country","Economist/YouGov","Right Direction 35, Wrong Track 52",-17,"2017-02-01",2017,"B"
"1043",1043,1042,"Direction of Country","Reuters/Ipsos","Right Direction 30, Wrong Track 52",-22,"2017-02-01",2017,"B+"
"1044",1044,1043,"Direction of Country","IBD/TIPP","Right Direction 50, Wrong Track 48",2,"2017-02-06",2017,"A-"
"1045",1045,1044,"Direction of Country","Rasmussen Reports","Right Direction 46, Wrong Track 49",-3,"2017-02-06",2017,"C+"
"1046",1046,1045,"Direction of Country","Economist/YouGov","Right Direction 31, Wrong Track 55",-24,"2017-02-08",2017,"B"
"1047",1047,1046,"Direction of Country","Reuters/Ipsos","Right Direction 32, Wrong Track 54",-22,"2017-02-08",2017,"B+"
"1048",1048,1047,"Direction of Country","Rasmussen Reports","Right Direction 45, Wrong Track 50",-5,"2017-02-13",2017,"C+"
"1049",1049,1048,"Direction of Country","Economist/YouGov","Right Direction 31, Wrong Track 52",-21,"2017-02-15",2017,"B"
"1050",1050,1049,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 52",-21,"2017-02-15",2017,"B+"
"1051",1051,1050,"Direction of Country","Rasmussen Reports","Right Direction 46, Wrong Track 48",-2,"2017-02-20",2017,"C+"
"1052",1052,1051,"Direction of Country","Economist/YouGov","Right Direction 34, Wrong Track 53",-19,"2017-02-22",2017,"B"
"1053",1053,1052,"Direction of Country","McClatchy/Marist","Right Direction 39, Wrong Track 55",-16,"2017-02-22",2017,"A"
"1054",1054,1053,"Direction of Country","Reuters/Ipsos","Right Direction 31, Wrong Track 54",-23,"2017-02-22",2017,"B+"
"1055",1055,1054,"Direction of Country","CBS News","Right Direction 35, Wrong Track 60",-25,"2017-02-23",2017,"A-"
"1056",1056,1055,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 40, Wrong Track 51",-11,"2017-02-26",2017,"A-"
"1057",1057,1056,"Direction of Country","Rasmussen Reports","Right Direction 45, Wrong Track 51",-6,"2017-02-27",2017,"C+"
"1058",1058,1057,"Direction of Country","Reuters/Ipsos","Right Direction 35, Wrong Track 51",-16,"2017-03-01",2017,"B+"
"1059",1059,1058,"Direction of Country","Economist/YouGov","Right Direction 36, Wrong Track 53",-17,"2017-03-01",2017,"B"
"1060",1060,1059,"Direction of Country","Monmouth","Right Direction 36, Wrong Track 56",-20,"2017-03-06",2017,"A+"
"1061",1061,1060,"Direction of Country","Rasmussen Reports","Right Direction 45, Wrong Track 49",-4,"2017-03-06",2017,"C+"
"1062",1062,1061,"Direction of Country","IBD/TIPP","Right Direction 44, Wrong Track 54",-10,"2017-03-06",2017,"A-"
"1063",1063,1062,"Direction of Country","USA Today/Suffolk","Right Direction 46, Wrong Track 43",3,"2017-03-07",2017,"B+"
"1064",1064,1063,"Direction of Country","Reuters/Ipsos","Right Direction 34, Wrong Track 49",-15,"2017-03-08",2017,"B+"
"1065",1065,1064,"Direction of Country","Economist/YouGov","Right Direction 33, Wrong Track 53",-20,"2017-03-08",2017,"B"
"1066",1066,1065,"Direction of Country","Rasmussen Reports","Right Direction 42, Wrong Track 53",-11,"2017-03-13",2017,"C+"
"1067",1067,1066,"Direction of Country","Economist/YouGov","Right Direction 35, Wrong Track 51",-16,"2017-03-15",2017,"B"
"1068",1068,1067,"Direction of Country","Reuters/Ipsos","Right Direction 32, Wrong Track 51",-19,"2017-03-15",2017,"B+"
"1069",1069,1068,"Direction of Country","Rasmussen Reports","Right Direction 40, Wrong Track 54",-14,"2017-03-20",2017,"C+"
"1070",1070,1069,"Direction of Country","Economist/YouGov","Right Direction 34, Wrong Track 53",-19,"2017-03-22",2017,"B"
"1071",1071,1070,"Direction of Country","Reuters/Ipsos","Right Direction 33, Wrong Track 54",-21,"2017-03-22",2017,"B+"
"1072",1072,1071,"Direction of Country","Rasmussen Reports","Right Direction 38, Wrong Track 56",-18,"2017-03-27",2017,"C+"
"1073",1073,1072,"Direction of Country","Reuters/Ipsos","Right Direction 32, Wrong Track 53",-21,"2017-03-29",2017,"B+"
"1074",1074,1073,"Direction of Country","Economist/YouGov","Right Direction 33, Wrong Track 54",-21,"2017-03-29",2017,"B"
"1075",1075,1074,"Direction of Country","McClatchy/Marist","Right Direction 34, Wrong Track 59",-25,"2017-03-30",2017,"A"
"1076",1076,1075,"Direction of Country","Rasmussen Reports","Right Direction 35, Wrong Track 59",-24,"2017-04-03",2017,"C+"
"1077",1077,1076,"Direction of Country","IBD/TIPP","Right Direction 39, Wrong Track 59",-20,"2017-04-03",2017,"A-"
"1078",1078,1077,"Direction of Country","Reuters/Ipsos","Right Direction 34, Wrong Track 52",-18,"2017-04-05",2017,"B+"
"1079",1079,1078,"Direction of Country","Economist/YouGov","Right Direction 32, Wrong Track 54",-22,"2017-04-05",2017,"B"
"1080",1080,1079,"Direction of Country","Rasmussen Reports","Right Direction 36, Wrong Track 57",-21,"2017-04-10",2017,"C+"
"1081",1081,1080,"Direction of Country","Economist/YouGov","Right Direction 36, Wrong Track 53",-17,"2017-04-12",2017,"B"
"1082",1082,1081,"Direction of Country","Marist","Right Direction 34, Wrong Track 57",-23,"2017-04-14",2017,"A"
"1083",1083,1082,"Direction of Country","Rasmussen Reports","Right Direction 41, Wrong Track 53",-12,"2017-04-17",2017,"C+"
"1084",1084,1083,"Direction of Country","Reuters/Ipsos","Right Direction 30, Wrong Track 55",-25,"2017-04-18",2017,"B+"
"1085",1085,1084,"Direction of Country","Economist/YouGov","Right Direction 35, Wrong Track 53",-18,"2017-04-19",2017,"B"
"1086",1086,1085,"Direction of Country","Rasmussen Reports","Right Direction 42, Wrong Track 52",-10,"2017-04-24",2017,"C+"
"1087",1087,1086,"Direction of Country","NBC News/Wall St. Jrnl","Right Direction 34, Wrong Track 59",-25,"2017-04-24",2017,"A-"
"1088",1088,1087,"Direction of Country","CBS News","Right Direction 36, Wrong Track 59",-23,"2017-04-26",2017,"A-"
"1089",1089,1088,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 55",-26,"2017-04-26",2017,"B+"
"1090",1090,1089,"Direction of Country","Economist/YouGov","Right Direction 33, Wrong Track 53",-20,"2017-04-26",2017,"B"
"1091",1091,1090,"Direction of Country","Rasmussen Reports","Right Direction 38, Wrong Track 55",-17,"2017-05-01",2017,"C+"
"1092",1092,1091,"Direction of Country","Economist/YouGov","Right Direction 36, Wrong Track 51",-15,"2017-05-03",2017,"B"
"1093",1093,1092,"Direction of Country","Reuters/Ipsos","Right Direction 33, Wrong Track 54",-21,"2017-05-03",2017,"B+"
"1094",1094,1093,"Direction of Country","Rasmussen Reports","Right Direction 39, Wrong Track 54",-15,"2017-05-08",2017,"C+"
"1095",1095,1094,"Direction of Country","IBD/TIPP","Right Direction 43, Wrong Track 56",-13,"2017-05-08",2017,"A-"
"1096",1096,1095,"Direction of Country","Reuters/Ipsos","Right Direction 30, Wrong Track 55",-25,"2017-05-10",2017,"B+"
"1097",1097,1096,"Direction of Country","Economist/YouGov","Right Direction 35, Wrong Track 54",-19,"2017-05-10",2017,"B"
"1098",1098,1097,"Direction of Country","Rasmussen Reports","Right Direction 37, Wrong Track 57",-20,"2017-05-15",2017,"C+"
"1099",1099,1098,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 59",-29,"2017-05-17",2017,"B"
"1100",1100,1099,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 57",-29,"2017-05-17",2017,"B+"
"1101",1101,1100,"Direction of Country","Rasmussen Reports","Right Direction 34, Wrong Track 60",-26,"2017-05-22",2017,"C+"
"1102",1102,1101,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 59",-34,"2017-05-24",2017,"B+"
"1103",1103,1102,"Direction of Country","Monmouth","Right Direction 31, Wrong Track 62",-31,"2017-05-24",2017,"A+"
"1104",1104,1103,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 57",-27,"2017-05-24",2017,"B"
"1105",1105,1104,"Direction of Country","Rasmussen Reports","Right Direction 37, Wrong Track 56",-19,"2017-05-29",2017,"C+"
"1106",1106,1105,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 57",-29,"2017-05-31",2017,"B+"
"1107",1107,1106,"Direction of Country","Economist/YouGov","Right Direction 31, Wrong Track 57",-26,"2017-05-31",2017,"B"
"1108",1108,1107,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 61",-28,"2017-06-05",2017,"C+"
"1109",1109,1108,"Direction of Country","Economist/YouGov","Right Direction 32, Wrong Track 56",-24,"2017-06-07",2017,"B"
"1110",1110,1109,"Direction of Country","IBD/TIPP","Right Direction 43, Wrong Track 55",-12,"2017-06-08",2017,"A-"
"1111",1111,1110,"Direction of Country","Reuters/Ipsos","Right Direction 27, Wrong Track 58",-31,"2017-06-08",2017,"B+"
"1112",1112,1111,"Direction of Country","Rasmussen Reports","Right Direction 37, Wrong Track 57",-20,"2017-06-12",2017,"C+"
"1113",1113,1112,"Direction of Country","Economist/YouGov","Right Direction 35, Wrong Track 53",-18,"2017-06-14",2017,"B"
"1114",1114,1113,"Direction of Country","Reuters/Ipsos","Right Direction 28, Wrong Track 57",-29,"2017-06-14",2017,"B+"
"1115",1115,1114,"Direction of Country","Rasmussen Reports","Right Direction 35, Wrong Track 58",-23,"2017-06-19",2017,"C+"
"1116",1116,1115,"Direction of Country","CBS News","Right Direction 31, Wrong Track 64",-33,"2017-06-20",2017,"A-"
"1117",1117,1116,"Direction of Country","Reuters/Ipsos","Right Direction 24, Wrong Track 63",-39,"2017-06-21",2017,"B+"
"1118",1118,1117,"Direction of Country","Economist/YouGov","Right Direction 30, Wrong Track 56",-26,"2017-06-21",2017,"B"
"1119",1119,1118,"Direction of Country","Rasmussen Reports","Right Direction 37, Wrong Track 57",-20,"2017-06-26",2017,"C+"
"1120",1120,1119,"Direction of Country","Reuters/Ipsos","Right Direction 25, Wrong Track 60",-35,"2017-06-28",2017,"B+"
"1121",1121,1120,"Direction of Country","NPR/PBS/Marist","Right Direction 31, Wrong Track 63",-32,"2017-06-28",2017,"A"
"1122",1122,1121,"Direction of Country","Economist/YouGov","Right Direction 32, Wrong Track 57",-25,"2017-06-28",2017,"B"
"1123",1123,1122,"Direction of Country","USA Today/Suffolk","Right Direction 32, Wrong Track 56",-24,"2017-06-29",2017,"B+"
"1124",1124,1123,"Direction of Country","Rasmussen Reports","Right Direction 36, Wrong Track 57",-21,"2017-07-03",2017,"C+"
"1125",1125,1124,"Direction of Country","Economist/YouGov","Right Direction 33, Wrong Track 55",-22,"2017-07-05",2017,"B"
"1126",1126,1125,"Direction of Country","IBD/TIPP","Right Direction 39, Wrong Track 60",-21,"2017-07-05",2017,"A-"
"1127",1127,1126,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 58",-29,"2017-07-05",2017,"B+"
"1128",1128,1127,"Direction of Country","Rasmussen Reports","Right Direction 36, Wrong Track 58",-22,"2017-07-10",2017,"C+"
"1129",1129,1128,"Direction of Country","Reuters/Ipsos","Right Direction 29, Wrong Track 58",-29,"2017-07-12",2017,"B+"
"1130",1130,1129,"Direction of Country","Economist/YouGov","Right Direction 34, Wrong Track 55",-21,"2017-07-12",2017,"B"
"1131",1131,1130,"Direction of Country","Rasmussen Reports","Right Direction 33, Wrong Track 61",-28,"2017-07-17",2017,"C+"
"1132",1132,1131,"Direction of Country","Bloomberg","Right Direction 32, Wrong Track 61",-29,"2017-07-17",2017,"unknown"
"1133",1133,1132,"Direction of Country","Reuters/Ipsos","Right Direction 26, Wrong Track 59",-33,"2017-07-19",2017,"B+"
