"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"200",200,199,"California Senate - Boxer vs. DeVore","PPP (D)","Boxer 46, DeVore 40",6,"2010-05-26",2010,"B"
"201",201,200,"Wisconsin Senate - Feingold vs. Johnson","Rasmussen Reports","Feingold 46, Johnson 44",2,"2010-05-27",2010,"C+"
"202",202,201,"Wisconsin Senate - Feingold vs. Westlake","Rasmussen Reports","Feingold 47, Westlake 38",9,"2010-05-27",2010,"C+"
"203",203,202,"Wisconsin Senate - Feingold vs. Wall","Rasmussen Reports","Feingold 47, Wall 41",6,"2010-05-27",2010,"C+"
"204",204,203,"Connecticut Senate - McMahon vs. Blumenthal","Quinnipiac","Blumenthal 56, McMahon 31",25,"2010-05-27",2010,"A-"
"205",205,204,"Kentucky Senate - Paul vs. Conway","R2000/Daily Kos (D)","Paul 44, Conway 41",3,"2010-05-27",2010,"unknown"
"206",206,205,"South Carolina Senate - DeMint vs. Rawl","PPP (D)","DeMint 49, Rawl 30",19,"2010-05-27",2010,"B"
"207",207,206,"Alabama Senate - Shelby vs. Barnes","Rasmussen Reports","Shelby 58, Barnes 31",27,"2010-05-27",2010,"C+"
"208",208,207,"Arkansas Senate - Boozman vs. Lincoln","R2000/Daily Kos (D)","Boozman 58, Lincoln 38",20,"2010-05-27",2010,"unknown"
"209",209,208,"Arkansas Senate - Boozman vs. Halter","R2000/Daily Kos (D)","Boozman 53, Halter 42",11,"2010-05-27",2010,"unknown"
"210",210,209,"Arkansas Senate - Democratic Runoff (6/8)","R2000/Daily Kos (D)","Lincoln 44, Halter 47",3,"2010-05-27",2010,"unknown"
"211",211,210,"Oregon Senate - Huffman vs. Wyden","Rasmussen Reports","Wyden 51, Huffman 38",13,"2010-05-27",2010,"C+"
"212",212,211,"Nevada Senate - Tarkanian vs. Reid","LVRJ/Mason-Dixon","Tarkanian 42, Reid 41",1,"2010-05-28",2010,"B+"
"213",213,212,"Ohio Senate - Portman vs. Fisher","University of Cincinnati","Fisher 47, Portman 46",1,"2010-05-28",2010,"A"
"214",214,213,"Washington Senate - Rossi vs. Murray","Rasmussen Reports","Murray 48, Rossi 47",1,"2010-05-28",2010,"C+"
"215",215,214,"Pennsylvania Senate - Sestak vs. Toomey","R2000/Daily Kos (D)","Toomey 40, Sestak 43",3,"2010-05-28",2010,"unknown"
"216",216,215,"Nevada Senate - Republican Primary","LVRJ/Mason-Dixon","Angle 29, Tarkanian 23, Lowden 30",1,"2010-05-28",2010,"B+"
"217",217,216,"Nevada Senate - Lowden vs. Reid","LVRJ/Mason-Dixon","Lowden 42, Reid 39",3,"2010-05-28",2010,"B+"
"218",218,217,"Connecticut Senate - McMahon vs. Blumenthal","R2000/Daily Kos (D)","Blumenthal 52, McMahon 33",19,"2010-05-28",2010,"unknown"
"219",219,218,"Nevada Senate - Angle vs. Reid","LVRJ/Mason-Dixon","Angle 39, Reid 42",3,"2010-05-28",2010,"B+"
"220",220,219,"New Hampshire Senate - Republican Primary","Magellan Strategies (R)","Ayotte 38, Binnie 29, Lamontagne 9, Bender 4",9,"2010-05-28",2010,"C+"
"221",221,220,"California Senate - Boxer vs. DeVore","LA Times/USC","Boxer 46, DeVore 36",10,"2010-05-30",2010,"C"
"222",222,221,"California Senate - Boxer vs. Campbell","LA Times/USC","Boxer 38, Campbell 45",7,"2010-05-30",2010,"C"
"223",223,222,"California Senate - Boxer vs. Fiorina","LA Times/USC","Boxer 44, Fiorina 38",6,"2010-05-30",2010,"C"
"224",224,223,"California Senate - Republican Primary","LA Times/USC","Fiorina 38, Campbell 23, DeVore 16",15,"2010-05-30",2010,"C"
"225",225,224,"Kentucky Senate - Paul vs. Conway","SurveyUSA","Paul 51, Conway 45",6,"2010-05-31",2010,"A"
"226",226,225,"Kentucky Senate - Paul vs. Conway","Rasmussen Reports","Paul 49, Conway 41",8,"2010-06-02",2010,"C+"
"227",227,226,"Iowa Senate - Grassley vs. Conlin","Research 2000","Grassley 50, Conlin 42",8,"2010-06-03",2010,"F"
"228",228,227,"Connecticut Senate - McMahon vs. Blumenthal","Rasmussen Reports","Blumenthal 56, McMahon 33",23,"2010-06-03",2010,"C+"
"229",229,228,"Nevada Senate - Republican Primary","R2000/Daily Kos (D)","Angle 34, Tarkanian 24, Lowden 25",9,"2010-06-03",2010,"unknown"
"230",230,229,"Missouri Senate - Blunt vs. Carnahan","Rasmussen Reports","Blunt 45, Carnahan 44",1,"2010-06-03",2010,"C+"
"231",231,230,"Nevada Senate - Republican Primary","Suffolk University","Angle 33, Tarkanian 26, Lowden 25",7,"2010-06-03",2010,"B+"
"232",232,231,"Nevada Senate - Angle vs. Reid","R2000/Daily Kos (D)*","Angle 37, Reid 43",6,"2010-06-03",2010,"unknown"
"233",233,232,"Nevada Senate - Tarkanian vs. Reid","R2000/Daily Kos (D)*","Tarkanian 39, Reid 43",4,"2010-06-03",2010,"unknown"
"234",234,233,"Nevada Senate - Lowden vs. Reid","R2000/Daily Kos (D)*","Lowden 38, Reid 42",4,"2010-06-03",2010,"unknown"
"235",235,234,"Indiana Senate - Coats vs. Ellsworth","Rasmussen Reports","Coats 47, Ellsworth 33",14,"2010-06-04",2010,"C+"
"236",236,235,"California Senate - Republican Primary","Field","Fiorina 37, Campbell 22, DeVore 19",15,"2010-06-04",2010,"A+"
"237",237,236,"Arkansas Senate - Democratic Runoff (6/8)","R2000/Daily Kos (D)","Lincoln 45, Halter 49",4,"2010-06-04",2010,"unknown"
"238",238,237,"Pennsylvania Senate - Sestak vs. Toomey","Rasmussen Reports","Toomey 45, Sestak 38",7,"2010-06-04",2010,"C+"
"239",239,238,"Iowa Senate - Grassley vs. Conlin","PPP (D)","Grassley 57, Conlin 31",26,"2010-06-04",2010,"B"
"240",240,239,"Nevada Senate - Republican Primary","LVRJ/Mason-Dixon","Angle 32, Tarkanian 24, Lowden 23",8,"2010-06-06",2010,"B+"
"241",241,240,"Nevada Senate - Angle vs. Reid","LVRJ/Mason-Dixon","Angle 44, Reid 41",3,"2010-06-06",2010,"B+"
"242",242,241,"Nevada Senate - Tarkanian vs. Reid","LVRJ/Mason-Dixon","Tarkanian 46, Reid 39",7,"2010-06-06",2010,"B+"
"243",243,242,"Nevada Senate - Lowden vs. Reid","LVRJ/Mason-Dixon","Lowden 41, Reid 42",1,"2010-06-06",2010,"B+"
"244",244,243,"California Senate - Republican Primary","Magellan Strategies (R)","Fiorina 54, Campbell 19, DeVore 16",35,"2010-06-07",2010,"C+"
"245",245,244,"Ohio Senate - Portman vs. Fisher","Rasmussen Reports","Fisher 43, Portman 43",0,"2010-06-07",2010,"C+"
"246",246,245,"North Carolina Senate - Burr vs. Marshall","PPP (D)","Burr 46, Marshall 39",7,"2010-06-08",2010,"B"
"247",247,246,"North Carolina Senate - Burr vs. Cunningham","PPP (D)","Burr 46, Cunningham 35",11,"2010-06-08",2010,"B"
"248",248,247,"North Carolina Senate - Burr vs. Marshall","Rasmussen Reports","Burr 50, Marshall 36",14,"2010-06-08",2010,"C+"
"249",249,248,"North Carolina Senate - Burr vs. Cunningham","Rasmussen Reports","Burr 47, Cunningham 35",12,"2010-06-08",2010,"C+"
"250",250,249,"California Senate - Republican Primary","SurveyUSA","Fiorina 48, Campbell 22, DeVore 16",26,"2010-06-08",2010,"A"
"251",251,250,"Alabama Senate - Shelby vs. Barnes","Rasmussen Reports","Shelby 58, Barnes 31",27,"2010-06-08",2010,"C+"
"252",252,251,"Colorado Senate - Norton vs. Bennet","Rasmussen Reports","Norton 46, Bennet 40",6,"2010-06-09",2010,"C+"
"253",253,252,"Florida Senate - Rubio vs. Meek vs. Crist","Rasmussen Reports","Crist 37, Rubio 37, Meek 15",0,"2010-06-09",2010,"C+"
"254",254,253,"Florida Senate - Rubio vs. Greene vs. Crist","Quinnipiac","Crist 40, Rubio 33, Greene 14",7,"2010-06-09",2010,"A-"
"255",255,254,"Florida Senate - Rubio vs. Greene vs. Crist","Rasmussen Reports","Crist 41, Rubio 37, Greene 13",4,"2010-06-09",2010,"C+"
"256",256,255,"Colorado Senate - Buck vs. Bennet","Rasmussen Reports","Buck 46, Bennet 41",5,"2010-06-09",2010,"C+"
"257",257,256,"Colorado Senate - Buck vs. Romanoff","Rasmussen Reports","Buck 45, Romanoff 39",6,"2010-06-09",2010,"C+"
"258",258,257,"Florida Senate - Rubio vs. Meek vs. Crist","Quinnipiac","Crist 37, Rubio 33, Meek 17",4,"2010-06-09",2010,"A-"
"259",259,258,"Illinois Senate - Giannoulias vs. Kirk","Rasmussen Reports","Kirk 42, Giannoulias 39",3,"2010-06-09",2010,"C+"
"260",260,259,"Colorado Senate - Norton vs. Romanoff","Rasmussen Reports","Norton 43, Romanoff 42",1,"2010-06-09",2010,"C+"
"261",261,260,"Nevada Senate - Angle vs. Reid","Rasmussen Reports","Angle 50, Reid 39",11,"2010-06-10",2010,"C+"
"262",262,261,"Florida Senate - Democratic Primary","Quinnipiac","Meek 29, Greene 27, Ferre 3",2,"2010-06-10",2010,"A-"
"263",263,262,"Colorado Senate - Republican Primary","Magellan Strategies (R)","Buck 42, Norton 32",10,"2010-06-10",2010,"C+"
"264",264,263,"Connecticut Senate - McMahon vs. Blumenthal","Quinnipiac","Blumenthal 55, McMahon 35",20,"2010-06-10",2010,"A-"
"265",265,264,"California Senate - Boxer vs. Fiorina","Rasmussen Reports","Boxer 48, Fiorina 43",5,"2010-06-11",2010,"C+"
"266",266,265,"Oregon Senate - Huffman vs. Wyden","SurveyUSA","Wyden 51, Huffman 38",13,"2010-06-11",2010,"A"
"267",267,266,"Washington Senate - Rossi vs. Murray","The Washington Poll","Murray 42, Rossi 40",2,"2010-06-11",2010,"unknown"
"268",268,267,"New York Senate - Malpass vs. Gillibrand","Siena","Gillibrand 49, Malpass 24",25,"2010-06-14",2010,"A"
"269",269,268,"New York Senate - Blakeman vs. Gillibrand","Siena","Gillibrand 48, Blakeman 27",21,"2010-06-14",2010,"A"
"270",270,269,"New York Senate - DioGuardi vs. Gillibrand","Siena","Gillibrand 47, DioGuardi 29",18,"2010-06-14",2010,"A"
"271",271,270,"New York Senate - Townsend vs. Schumer","Siena","Schumer 60, Townsend 26",34,"2010-06-14",2010,"A"
"272",272,271,"Illinois Senate - Giannoulias vs. Kirk vs. Jones","PPP (D)","Giannoulias 31, Kirk 30",1,"2010-06-14",2010,"B"
"273",273,272,"New York Senate - Berntsen vs. Schumer","Siena","Schumer 59, Berntsen 27",32,"2010-06-14",2010,"A"
"274",274,273,"Louisiana Senate - Vitter vs. Melancon","Magellan Strategies (R)","Vitter 51, Melancon 31",20,"2010-06-15",2010,"C+"
"275",275,274,"South Carolina Senate - DeMint vs. Greene","Rasmussen Reports","DeMint 58, Greene 21",37,"2010-06-15",2010,"C+"
"276",276,275,"Washington Senate - Rossi vs. Murray","Elway Poll","Murray 47, Rossi 40",7,"2010-06-16",2010,"unknown"
"277",277,276,"Louisiana Senate - Vitter vs. Melancon","PPP (D)","Vitter 46, Melancon 37",9,"2010-06-16",2010,"B"
"278",278,277,"Arkansas Senate - Boozman vs. Lincoln","Rasmussen Reports","Boozman 61, Lincoln 32",29,"2010-06-17",2010,"C+"
"279",279,278,"Iowa Senate - Grassley vs. Conlin","Rasmussen Reports","Grassley 54, Conlin 37",17,"2010-06-17",2010,"C+"
"280",280,279,"New York Senate - Blakeman vs. Gillibrand","Rasmussen Reports","Gillibrand 50, Blakeman 38",12,"2010-06-18",2010,"C+"
"281",281,280,"New York Senate - DioGuardi vs. Gillibrand","Rasmussen Reports","Gillibrand 49, DioGuardi 38",11,"2010-06-18",2010,"C+"
"282",282,281,"New York Senate - Townsend vs. Schumer","Rasmussen Reports","Schumer 54, Townsend 33",21,"2010-06-18",2010,"C+"
"283",283,282,"New York Senate - Berntsen vs. Schumer","Rasmussen Reports","Schumer 54, Berntsen 35",19,"2010-06-18",2010,"C+"
"284",284,283,"New York Senate - Malpass vs. Gillibrand","Rasmussen Reports","Gillibrand 49, Malpass 34",15,"2010-06-18",2010,"C+"
"285",285,284,"Florida Senate - Rubio vs. Meek vs. Crist","FL Chamber of Commerce","Crist 42, Rubio 31, Meek 14",11,"2010-06-19",2010,"unknown"
"286",286,285,"Utah Senate - Republican Primary","Deseret News","Bridgewater 42, Lee 33",9,"2010-06-19",2010,"unknown"
"287",287,286,"Colorado Senate - Republican Primary","Denver Post/SurveyUSA","Buck 53, Norton 37",16,"2010-06-20",2010,"A"
"288",288,287,"Colorado Senate - Democratic Primary","Denver Post/SurveyUSA","Bennet 53, Romanoff 36",17,"2010-06-20",2010,"A"
"289",289,288,"Colorado Senate - Buck vs. Romanoff","Denver Post/SurveyUSA","Buck 49, Romanoff 40",9,"2010-06-20",2010,"A"
"290",290,289,"Colorado Senate - Norton vs. Bennet","Denver Post/SurveyUSA","Norton 47, Bennet 44",3,"2010-06-20",2010,"A"
"291",291,290,"Colorado Senate - Norton vs. Romanoff","Denver Post/SurveyUSA","Norton 45, Romanoff 41",4,"2010-06-20",2010,"A"
"292",292,291,"Colorado Senate - Buck vs. Bennet","Denver Post/SurveyUSA","Buck 46, Bennet 43",3,"2010-06-20",2010,"A"
"293",293,292,"Pennsylvania Senate - Sestak vs. Toomey","PPP (D)","Toomey 41, Sestak 41",0,"2010-06-22",2010,"B"
"294",294,293,"Wisconsin Senate - Feingold vs. Johnson","Rasmussen Reports","Feingold 46, Johnson 45",1,"2010-06-22",2010,"C+"
"295",295,294,"Arizona Senate - Republican Primary","Rasmussen Reports","McCain 47, Hayworth 36",11,"2010-06-22",2010,"C+"
"296",296,295,"New York Senate - Malpass vs. Gillibrand","Quinnipiac","Gillibrand 47, Malpass 25",22,"2010-06-22",2010,"A-"
"297",297,296,"New York Senate - Republican Primary","Quinnipiac","DioGuardi , Blakeman 14, Malpass 11",3,"2010-06-22",2010,"A-"
"298",298,297,"North Dakota Senate - Hoeven vs. Potter","Rasmussen Reports","Hoeven 73, Potter 19",54,"2010-06-22",2010,"C+"
"299",299,298,"Wisconsin Senate - Feingold vs. Westlake","Rasmussen Reports","Feingold 47, Westlake 41",6,"2010-06-22",2010,"C+"
"300",300,299,"New York Senate - Blakeman vs. Gillibrand","Quinnipiac","Gillibrand 46, Blakeman 26",20,"2010-06-22",2010,"A-"
"301",301,300,"Oregon Senate - Huffman vs. Wyden","Rasmussen Reports","Wyden 47, Huffman 37",10,"2010-06-23",2010,"C+"
"302",302,301,"Nevada Senate - Angle vs. Reid","Rasmussen Reports","Reid 41, Angle 48",7,"2010-06-24",2010,"C+"
"303",303,302,"Arizona Senate - Republican Primary","Magellan Strategies (R)","McCain 52, Hayworth 29",23,"2010-06-24",2010,"C+"
"304",304,303,"Vermont Senate - Britton vs. Leahy","Rasmussen Reports","Leahy 64, Britton 29",35,"2010-06-24",2010,"C+"
"305",305,304,"North Carolina Senate - Burr vs. Marshall","Rasmussen Reports","Burr 44, Marshall 43",1,"2010-06-24",2010,"C+"
"306",306,305,"Utah Senate - Lee vs. Granato","Rasmussen Reports","Lee 58, Granato 28",30,"2010-06-25",2010,"C+"
"307",307,306,"North Carolina Senate - Burr vs. Marshall","SurveyUSA*","Burr 50, Marshall 40",10,"2010-06-25",2010,"A"
"308",308,307,"Washington Senate - Rossi vs. Murray","Rasmussen Reports","Murray 47, Rossi 47",0,"2010-06-25",2010,"C+"
"309",309,308,"North Carolina Senate - Burr vs. Marshall","PPP (D)*","Burr 38, Marshall 33",5,"2010-06-28",2010,"B"
"310",310,309,"Kansas Senate - Democratic Primary","SurveyUSA","Johnston 24, Schollenberger 16, Haley 11, Conroy 11, Wiesner 4",8,"2010-06-28",2010,"A"
"311",311,310,"Kansas Senate - Republican Primary","SurveyUSA","Moran 53, Tiahrt 33",20,"2010-06-28",2010,"A"
"312",312,311,"Hawaii Senate - Roco vs. Inouye","Rasmussen Reports","Inouye 68, Roco 20",48,"2010-06-29",2010,"C+"
"313",313,312,"Louisiana Senate - Vitter vs. Melancon","Rasmussen Reports","Vitter 53, Melancon 35",18,"2010-06-29",2010,"C+"
"314",314,313,"Wisconsin Senate - Feingold vs. Johnson","PPP (D)","Feingold 45, Johnson 43",2,"2010-06-29",2010,"B"
"315",315,314,"Missouri Senate - Blunt vs. Carnahan","Rasmussen Reports","Blunt 48, Carnahan 43",5,"2010-06-30",2010,"C+"
"316",316,315,"Ohio Senate - Portman vs. Fisher","Quinnipiac","Portman 40, Fisher 42",2,"2010-06-30",2010,"A-"
"317",317,316,"Ohio Senate - Portman vs. Fisher","PPP (D)","Portman 38, Fisher 40",2,"2010-06-30",2010,"B"
"318",318,317,"Kentucky Senate - Paul vs. Conway","Rasmussen Reports","Paul 49, Conway 42",7,"2010-06-30",2010,"C+"
"319",319,318,"California Senate - Boxer vs. Fiorina","Reuters/Ipsos","Boxer 45, Fiorina 41",4,"2010-06-30",2010,"B+"
"320",320,319,"Pennsylvania Senate - Sestak vs. Toomey","Rasmussen Reports","Toomey 45, Sestak 39",6,"2010-07-01",2010,"C+"
"321",321,320,"Ohio Senate - Portman vs. Fisher","Rasmussen Reports","Portman 43, Fisher 39",4,"2010-07-02",2010,"C+"
"322",322,321,"Kentucky Senate - Paul vs. Conway","PPP (D)","Paul 43, Conway 43",0,"2010-07-06",2010,"B"
"323",323,322,"Oklahoma Senate - Coburn vs. Myles","Rasmussen Reports","Coburn 62, Myles 27",35,"2010-07-06",2010,"C+"
"324",324,323,"Oklahoma Senate - Coburn vs. Rogers","Rasmussen Reports","Coburn 65, Rogers 26",39,"2010-07-06",2010,"C+"
"325",325,324,"North Carolina Senate - Burr vs. Marshall vs. Beitler","PPP (D)","Burr 38, Marshall 33, Beitler 10",5,"2010-07-06",2010,"B"
"326",326,325,"North Carolina Senate - Burr vs. Marshall","Rasmussen Reports","Burr 52, Marshall 37",15,"2010-07-07",2010,"C+"
"327",327,326,"Kansas Senate - Tiahrt vs. Johnston","Rasmussen Reports","Tiahrt 52, Johnston 32",20,"2010-07-07",2010,"C+"
"328",328,327,"Kansas Senate - Moran vs. Johnston","Rasmussen Reports","Moran 59, Johnston 23",36,"2010-07-07",2010,"C+"
"329",329,328,"California Senate - Boxer vs. Fiorina","Field","Boxer 47, Fiorina 44",3,"2010-07-08",2010,"A+"
"330",330,329,"Florida Senate - Rubio vs. Meek vs. Crist","Rasmussen Reports","Crist 34, Rubio 36, Meek 15",2,"2010-07-08",2010,"C+"
"331",331,330,"Illinois Senate - Giannoulias vs. Kirk","Rasmussen Reports","Kirk 39, Giannoulias 40",1,"2010-07-08",2010,"C+"
"332",332,331,"Florida Senate - Rubio vs. Greene vs. Crist","Rasmussen Reports","Crist 33, Rubio 37, Greene 18",4,"2010-07-08",2010,"C+"
"333",333,332,"West Virginia Senate Special Election - Capito vs. Manchin","Rasmussen Reports","Manchin 53, Capito 39",14,"2010-07-09",2010,"C+"
"334",334,333,"West Virginia Senate Special Election - Ireland vs. Manchin","Rasmussen Reports","Manchin 65, Ireland 26",39,"2010-07-09",2010,"C+"
"335",335,334,"Indiana Senate - Coats vs. Ellsworth","Rasmussen Reports","Coats 51, Ellsworth 30",21,"2010-07-12",2010,"C+"
"336",336,335,"Florida Senate - Rubio vs. Meek vs. Crist","Reuters/Ipsos","Crist 35, Rubio 28, Meek 17",7,"2010-07-13",2010,"B+"
"337",337,336,"Florida Senate - Rubio vs. Greene vs. Crist","Reuters/Ipsos","Crist 34, Rubio 29, Greene 18",5,"2010-07-13",2010,"B+"
"338",338,337,"Nevada Senate - Angle vs. Reid","Rasmussen Reports","Reid 43, Angle 46",3,"2010-07-13",2010,"C+"
"339",339,338,"Colorado Senate - Buck vs. Bennet","Rasmussen Reports","Buck 48, Bennet 39",9,"2010-07-13",2010,"C+"
"340",340,339,"California Senate - Boxer vs. Fiorina","SurveyUSA","Boxer 45, Fiorina 47",2,"2010-07-13",2010,"A"
"341",341,340,"Colorado Senate - Norton vs. Bennet","Rasmussen Reports","Norton 47, Bennet 40",7,"2010-07-13",2010,"C+"
"342",342,341,"Colorado Senate - Buck vs. Romanoff","Rasmussen Reports","Buck 47, Romanoff 42",5,"2010-07-13",2010,"C+"
"343",343,342,"Maryland Senate - Wargotz vs. Mikulski","Rasmussen Reports","Mikulski 58, Wargotz 33",25,"2010-07-13",2010,"C+"
"344",344,343,"Colorado Senate - Norton vs. Romanoff","Rasmussen Reports","Norton 44, Romanoff 42",2,"2010-07-13",2010,"C+"
"345",345,344,"Pennsylvania Senate - Sestak vs. Toomey","Quinnipiac","Toomey 43, Sestak 43",0,"2010-07-14",2010,"A-"
"346",346,345,"California Senate - Boxer vs. Fiorina","Rasmussen Reports","Boxer 49, Fiorina 42",7,"2010-07-14",2010,"C+"
"347",347,346,"Missouri Senate - Blunt vs. Carnahan","Rasmussen Reports","Blunt 47, Carnahan 45",2,"2010-07-14",2010,"C+"
"348",348,347,"Arizona Senate - Republican Primary","Behavior Research Center","McCain 64, Hayworth 19",45,"2010-07-14",2010,"A-"
"349",349,348,"North Carolina Senate - Burr vs. Marshall","SurveyUSA*","Burr 46, Marshall 36",10,"2010-07-14",2010,"A"
"350",350,349,"New Hampshire Senate - Ayotte vs. Hodes","Rasmussen Reports","Ayotte 49, Hodes 37",12,"2010-07-14",2010,"C+"
"351",351,350,"New Hampshire Senate - Binnie vs. Hodes","Rasmussen Reports","Binnie 49, Hodes 38",11,"2010-07-14",2010,"C+"
"352",352,351,"Maryland Senate - Wargotz vs. Mikulski","PPP (D)","Mikulski 59, Wargotz 27",32,"2010-07-14",2010,"B"
"353",353,352,"Maryland Senate - Rutledge vs. Mikulski","PPP (D)","Mikulski 58, Rutledge 30",28,"2010-07-14",2010,"B"
"354",354,353,"Wisconsin Senate - Feingold vs. Johnson","Rasmussen Reports","Feingold 46, Johnson 47",1,"2010-07-15",2010,"C+"
"355",355,354,"New York Senate - Townsend vs. Schumer","Siena","Schumer 63, Townsend 26",37,"2010-07-15",2010,"A"
"356",356,355,"New York Senate - Berntsen vs. Townsend","Siena","Townsend 24, Berntsen 13",11,"2010-07-15",2010,"A"
"357",357,356,"New York Senate - Republican Primary","Siena","DioGuardi 24, Blakeman 7, Malpass 5",17,"2010-07-15",2010,"A"
"358",358,357,"New York Senate - Malpass vs. Gillibrand","Siena","Gillibrand 50, Malpass 27",23,"2010-07-15",2010,"A"
"359",359,358,"New York Senate - DioGuardi vs. Gillibrand","Siena","Gillibrand 51, DioGuardi 29",22,"2010-07-15",2010,"A"
"360",360,359,"New York Senate - Blakeman vs. Gillibrand","Siena","Gillibrand 51, Blakeman 28",23,"2010-07-15",2010,"A"
"361",361,360,"New York Senate - Berntsen vs. Schumer","Siena","Schumer 63, Berntsen 26",37,"2010-07-15",2010,"A"
"362",362,361,"Washington Senate - Rossi vs. Murray","Rasmussen Reports","Murray 45, Rossi 48",3,"2010-07-16",2010,"C+"
"363",363,362,"Nevada Senate - Angle vs. Reid","Las Vegas Review-Journal","Reid 44, Angle 37",7,"2010-07-16",2010,"unknown"
"364",364,363,"Connecticut Senate - McMahon vs. Blumenthal","Quinnipiac","Blumenthal 54, McMahon 37",17,"2010-07-16",2010,"A-"
"365",365,364,"Wisconsin Senate - Feingold vs. Johnson","Univ. of Wisconsin","Feingold 33, Johnson 28",5,"2010-07-16",2010,"unknown"
"366",366,365,"Delaware Senate - Castle vs. Coons","Rasmussen Reports","Castle 47, Coons 36",11,"2010-07-16",2010,"C+"
