,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
213,Arizona Senate - McSally vs. Sinema,Gravis,"Sinema 43, McSally 39",Sinema +4,2018-07-09,2018.0
214,Arizona Senate - Ward vs. Sinema,Gravis,"Sinema 46, Ward 37",Sinema +9,2018-07-09,2018.0
215,Arizona Senate - Arpaio vs. Sinema,Gravis,"Sinema 52, Arpaio 33",Sinema +19,2018-07-09,2018.0
216,Texas Senate - Cruz vs. O'Rourke,Gravis,"Cruz 51, O'Rourke 42",Cruz +9,2018-07-09,2018.0
217,Nevada Senate - Heller vs. Rosen,Gravis,"Rosen 45, Heller 41",Rosen +4,2018-07-02,2018.0
218,California Senate - Feinstein vs. de Leon,SurveyUSA,"Feinstein 46, Leon 24",Feinstein +22,2018-06-29,2018.0
219,Michigan Senate - Republican Primary,Target Insyght,"James 29, Pensler 32",Pensler +3,2018-06-29,2018.0
220,Massachusetts Senate - Republican Primary,WBUR/MassINC,"Diehl 26, Lindstrom 15, Kingston 12",Diehl +11,2018-06-29,2018.0
221,Michigan Senate - Republican Primary,Target Insyght,"Pensler 32, James 29",Pensler +3,2018-06-29,2018.0
222,Pennsylvania Senate - Barletta vs. Casey,Suffolk,"Casey 47, Barletta 32",Casey +15,2018-06-27,2018.0
223,Florida Senate - Scott vs. Nelson,NBC News/Marist,"Scott 45, Nelson 49",Nelson +4,2018-06-26,2018.0
224,Arizona Senate - Republican Primary,NBC News/Marist,"McSally 30, Ward 28, Arpaio 21",McSally +2,2018-06-26,2018.0
225,Arizona Senate - McSally vs. Sinema,NBC News/Marist,"Sinema 49, McSally 38",Sinema +11,2018-06-26,2018.0
226,Arizona Senate - Ward vs. Sinema,NBC News/Marist,"Sinema 48, Ward 38",Sinema +10,2018-06-26,2018.0
227,Arizona Senate - Arpaio vs. Sinema,NBC News/Marist,"Sinema 57, Arpaio 32",Sinema +25,2018-06-26,2018.0
228,Ohio Senate - Renacci vs. Brown,NBC News/Marist,"Brown 51, Renacci 38",Brown +13,2018-06-26,2018.0
229,Virginia Senate - Stewart vs. Kaine,Quinnipiac,"Kaine 54, Stewart 36",Kaine +18,2018-06-26,2018.0
230,Florida Senate - Scott vs. Nelson,CBS News/YouGov,"Scott 46, Nelson 41",Scott +5,2018-06-25,2018.0
231,Arizona Senate - Republican Primary,Emerson,"McSally 32, Ward 19, Arpaio 18",McSally +13,2018-06-25,2018.0
232,Arizona Senate - McSally vs. Sinema,CBS News/YouGov,"Sinema 45, McSally 37",Sinema +8,2018-06-25,2018.0
233,Arizona Senate - McSally vs. Sinema,Emerson,"Sinema 40, McSally 32",Sinema +8,2018-06-25,2018.0
234,Arizona Senate - Ward vs. Sinema,CBS News/YouGov,"Sinema 46, Ward 38",Sinema +8,2018-06-25,2018.0
235,Arizona Senate - Ward vs. Sinema,Emerson,"Sinema 43, Ward 26",Sinema +17,2018-06-25,2018.0
236,Arizona Senate - Arpaio vs. Sinema,CBS News/YouGov,"Sinema 49, Arpaio 29",Sinema +20,2018-06-25,2018.0
237,Arizona Senate - Arpaio vs. Sinema,Emerson,"Sinema 54, Arpaio 30",Sinema +24,2018-06-25,2018.0
238,Texas Senate - Cruz vs. O'Rourke,CBS News/YouGov,"Cruz 50, O'Rourke 40",Cruz +10,2018-06-25,2018.0
239,Texas Senate - Cruz vs. O'Rourke,UT/Texas Tribune*,"Cruz 41, O'Rourke 36",Cruz +5,2018-06-25,2018.0
240,Utah Senate - Republican Primary,Salt Lake Tribune,"Romney 65, Kennedy 23",Romney +42,2018-06-21,2018.0
241,West Virginia Senate - Morrisey vs. Manchin,Monmouth,"Manchin 50, Morrisey 43",Manchin +7,2018-06-20,2018.0
242,Wisconsin Senate - Nicholson vs. Baldwin,Marquette,"Baldwin 50, Nicholson 39",Baldwin +11,2018-06-20,2018.0
243,Wisconsin Senate - Vukmir vs. Baldwin,Marquette,"Baldwin 49, Vukmir 40",Baldwin +9,2018-06-20,2018.0
244,Wisconsin Senate - Republican Primary,Marquette,"Nicholson 37, Vukmir 32",Nicholson +5,2018-06-20,2018.0
245,Arizona Senate - Republican Primary,OH Predictive Insights,"McSally 39, Ward 25, Arpaio 14",McSally +14,2018-06-20,2018.0
246,California Senate - Feinstein vs. de Leon,LA Times/USC,"Feinstein 36, Leon 18",Feinstein +18,2018-06-20,2018.0
247,North Dakota Senate - Cramer vs. Heitkamp,Mason-Dixon,"Cramer 48, Heitkamp 44",Cramer +4,2018-06-19,2018.0
248,Montana Senate - Rosendale vs. Tester,Gravis,"Tester 52, Rosendale 44",Tester +8,2018-06-19,2018.0
249,Pennsylvania Senate - Barletta vs. Casey,Franklin & Marshall,"Casey 44, Barletta 27",Casey +17,2018-06-14,2018.0
250,Ohio Senate - Renacci vs. Brown,Quinnipiac,"Brown 51, Renacci 34",Brown +17,2018-06-13,2018.0
251,Ohio Senate - Renacci vs. Brown,Suffolk,"Brown 53, Renacci 37",Brown +16,2018-06-13,2018.0
252,New York Senate - Farley vs. Gillibrand,Siena,"Gillibrand 61, Farley 28",Gillibrand +33,2018-06-13,2018.0
253,Florida Senate - Scott vs. Nelson,FL Chamber,"Scott 48, Nelson 45",Scott +3,2018-06-09,2018.0
254,Virginia Senate - Stewart vs. Kaine,Roanoke College,"Kaine 44, Stewart 33",Kaine +11,2018-06-05,2018.0
255,Virginia Senate - Jackson vs. Kaine,Roanoke College,"Kaine 45, Jackson 30",Kaine +15,2018-06-05,2018.0
256,Virginia Senate - Freitas vs. Kaine,Roanoke College,"Kaine 45, Freitas 30",Kaine +15,2018-06-05,2018.0
257,Massachusetts Senate - Lindstrom vs. Warren,WBUR/MassINC*,"Warren 55, Lindstrom 19",Warren +36,2018-06-01,2018.0
258,Massachusetts Senate - Diehl vs. Warren,WBUR/MassINC*,"Warren 55, Diehl 19",Warren +36,2018-06-01,2018.0
259,Massachusetts Senate - Kingston vs. Warren,WBUR/MassINC*,"Warren 56, Kingston 19",Warren +37,2018-06-01,2018.0
260,California Senate - Open Primary,YouGov,"Feinstein 36, de Leon 11, Harris 2, Cruz 2, Hartson 1, Fuente 4, Bradley 6, Little 1",Feinstein +25,2018-06-01,2018.0
261,Texas Senate - Cruz vs. O'Rourke,Quinnipiac,"Cruz 50, O'Rourke 39",Cruz +11,2018-05-30,2018.0
262,California Senate - Open Primary,Emerson,"Feinstein 38, de Leon 6, Harris 6, Cruz 5, Hartson 4, Fuente 4, Bradley, Little",Feinstein +32,2018-05-28,2018.0
263,West Virginia Senate - Morrisey vs. Manchin,Gravis,"Manchin 53, Morrisey 40",Manchin +13,2018-05-25,2018.0
264,Utah Senate - Republican Primary,UtahPolicy/Dan Jones,"Romney 67, Kennedy 24",Romney +43,2018-05-25,2018.0
265,California Senate - Open Primary,SurveyUSA,"Feinstein 36, de Leon 11, Harris 2, Cruz 2, Hartson 1, Fuente 3, Bradley 9, Little 0",Feinstein +25,2018-05-24,2018.0
266,Texas Senate - Cruz vs. O'Rourke,JMC Analytics,"Cruz 47, O'Rourke 40",Cruz +7,2018-05-22,2018.0
267,California Senate - Open Primary,LA Times/USC,"Feinstein 31, de Leon 7, Harris 2, Cruz 1, Hartson 1, Fuente 0, Bradley 3, Little 2",Feinstein +24,2018-05-22,2018.0
268,Indiana Senate - Braun vs. Donnelly,Gravis,"Braun 47, Donnelly 46",Braun +1,2018-05-17,2018.0
269,Missouri Senate - Hawley vs. McCaskill,Missouri Scout*,"McCaskill 48, Hawley 44",McCaskill +4,2018-05-15,2018.0
270,West Virginia Senate - Morrisey vs. Manchin,WPAi (R),"Manchin 44, Morrisey 46",Morrisey +2,2018-05-12,2018.0
271,Florida Senate - Scott vs. Nelson,Florida Atlantic University,"Nelson 40, Scott 44",Scott +4,2018-05-09,2018.0
272,California Senate - Open Primary,Gravis,"Feinstein 32, de Leon 8, Harris, Cruz 13, Hartson 6, Fuente, Bradley 19, Little",Feinstein +13,2018-05-07,2018.0
273,New York Senate - Farley vs. Gillibrand,Quinnipiac,"Gillibrand 58, Farley 23",Gillibrand +35,2018-05-02,2018.0
274,Missouri Senate - Hawley vs. McCaskill,Emerson,"McCaskill 45, Hawley 45",Tie,2018-04-30,2018.0
275,California Senate - Open Primary,SurveyUSA,"Feinstein 39, de Leon 8, Harris, Cruz, Hartson 4, Fuente 8, Bradley, Little 18",Feinstein +21,2018-04-27,2018.0
276,Tennessee Senate - Blackburn vs. Bredesen,Mason-Dixon,"Bredesen 46, Blackburn 43",Bredesen +3,2018-04-25,2018.0
277,Nevada Senate - Heller vs. Rosen,Nevada Independent/Mellman,"Heller 40, Rosen 39",Heller +1,2018-04-25,2018.0
278,West Virginia Senate - Republican Primary,FOX News,"Morrisey 21, Jenkins 25, Blankenship 16",Jenkins +4,2018-04-24,2018.0
279,Missouri Senate - Hawley vs. McCaskill,Missouri Scout,"McCaskill 48, Hawley 44",McCaskill +4,2018-04-21,2018.0
280,Arizona Senate - McSally vs. Sinema,ABC 15/OH Predictive Insights,"Sinema 48, McSally 42",Sinema +6,2018-04-19,2018.0
281,Arizona Senate - Ward vs. Sinema,ABC 15/OH Predictive Insights,"Sinema 50, Ward 40",Sinema +10,2018-04-19,2018.0
282,Arizona Senate - Arpaio vs. Sinema,ABC 15/OH Predictive Insights,"Sinema 59, Arpaio 33",Sinema +26,2018-04-19,2018.0
283,Arizona Senate - Republican Primary,ABC 15/OH Predictive Insights,"McSally 27, Ward 36, Arpaio 22",Ward +9,2018-04-19,2018.0
284,Texas Senate - Cruz vs. O'Rourke,Quinnipiac,"Cruz 47, O'Rourke 44",Cruz +3,2018-04-18,2018.0
285,Indiana Senate - Republican Primary,Gravis,"Braun 26, Rokita 16, Messer 13",Braun +10,2018-04-18,2018.0
286,Arizona Senate - Republican Primary,Magellan (R),"McSally 36, Ward 25, Arpaio 26",McSally +10,2018-04-17,2018.0
287,New York Senate - Farley vs. Gillibrand,Siena,"Gillibrand 58, Farley 27",Gillibrand +31,2018-04-17,2018.0
288,Pennsylvania Senate - Barletta vs. Casey,Morning Call,"Casey 48, Barletta 32",Casey +16,2018-04-13,2018.0
289,Pennsylvania Senate - Christiana vs. Casey,Morning Call,"Casey 48, Christiana 29",Casey +19,2018-04-13,2018.0
290,Missouri Senate - Hawley vs. McCaskill,Mason-Dixon,"McCaskill 45, Hawley 44",McCaskill +1,2018-04-12,2018.0
291,New Jersey Senate - Hugin vs. Menendez,Monmouth,"Menendez 53, Hugin 32",Menendez +21,2018-04-12,2018.0
292,Tennessee Senate - Blackburn vs. Bredesen,Middle Tn. State Univ.,"Bredesen 45, Blackburn 35",Bredesen +10,2018-04-05,2018.0
293,Pennsylvania Senate - Barletta vs. Casey,Franklin & Marshall,"Casey 43, Barletta 25",Casey +18,2018-03-29,2018.0
294,California Senate - Open Primary,SurveyUSA,"Feinstein 31, Schrader 7, de Leon 5, Kalemkarian 5, Little 5, Melendez 5",Feinstein +24,2018-03-27,2018.0
295,Florida Senate - Scott vs. Nelson,Gravis,"Nelson 44, Scott 40",Nelson +4,2018-03-20,2018.0
296,New York Senate - Farley vs. Gillibrand,Siena,"Gillibrand 60, Farley 24",Gillibrand +36,2018-03-19,2018.0
297,New Jersey Senate - Hugin vs. Menendez,Quinnipiac,"Menendez 49, Hugin 32",Menendez +17,2018-03-13,2018.0
298,Missouri Senate - Hawley vs. McCaskill,Gravis,"Hawley 40, McCaskill 42",McCaskill +2,2018-03-12,2018.0
299,Florida Senate - Scott vs. Nelson,Quinnipiac,"Nelson 46, Scott 42",Nelson +4,2018-02-27,2018.0
300,North Dakota Senate - Cramer vs. Heitkamp,Gravis,"Heitkamp 43, Cramer 40",Heitkamp +3,2018-02-27,2018.0
301,Florida Senate - Scott vs. Nelson,Gravis,"Nelson 44, Scott 40",Nelson +4,2018-02-20,2018.0
302,Utah Senate - Romney vs. Wilson,UtahPolicy/Dan Jones*,"Romney 60, Wilson 14",Romney +46,2018-02-20,2018.0
303,Mississippi Senate - Republican Primary,JMC Analytics,"Wicker 38, McDaniel 20",Wicker +18,2018-02-20,2018.0
304,Texas Senate - Republican Primary,UT/Texas Tribune,"Cruz 91, Jacobson 3, Miller 3, Sam 2, de Stefano 1",Cruz +88,2018-02-19,2018.0
305,Texas Senate - Democratic Primary,UT/Texas Tribune,"O'Rourke 73, Hernandez 19, Kimbrough 8",O'Rourke +54,2018-02-19,2018.0
306,Florida Senate - Scott vs. Nelson,Mason-Dixon,"Nelson 45, Scott 44",Nelson +1,2018-02-08,2018.0
307,California Senate - Open Primary,PPIC,"Feinstein 46, de Leon 17",Feinstein +29,2018-02-08,2018.0
308,Florida Senate - Scott vs. Nelson,UNF,"Nelson 48, Scott 42",Nelson +6,2018-02-07,2018.0
309,Michigan Senate - Pensler vs. Stabenow,Detroit News/WDIV-TV,"Stabenow 51, Pensler 30",Stabenow +21,2018-01-25,2018.0
310,Michigan Senate - James vs. Stabenow,Detroit News/WDIV-TV,"Stabenow 51, James 30",Stabenow +21,2018-01-25,2018.0
311,Arizona Senate - Republican Primary,ABC 15/OH Predictive Insights,"McSally 31, Arpaio 29, Ward 25",McSally +2,2018-01-10,2018.0
312,Alabama Senate Special Election - Moore vs. Jones,Monmouth,"Moore 46, Jones 46",Tie,2017-12-11,2017.0
313,Alabama Senate Special Election - Moore vs. Jones,FOX News,"Moore 40, Jones 50",Jones +10,2017-12-11,2017.0
314,Alabama Senate Special Election - Moore vs. Jones,Emerson,"Moore 53, Jones 44",Moore +9,2017-12-11,2017.0
315,Alabama Senate Special Election - Moore vs. Jones,Trafalgar Group (R),"Moore 51, Jones 46",Moore +5,2017-12-09,2017.0
316,Alabama Senate Special Election - Moore vs. Jones,Gravis,"Moore 49, Jones 45",Moore +4,2017-12-09,2017.0
317,Alabama Senate Special Election - Moore vs. Jones,WBRC-TV/Strategy Research,"Moore 50, Jones 43",Moore +7,2017-12-05,2017.0
318,Alabama Senate Special Election - Moore vs. Jones,Gravis,"Moore 44, Jones 48",Jones +4,2017-12-05,2017.0
319,Alabama Senate Special Election - Moore vs. Jones,Emerson*,"Moore 49, Jones 46",Moore +3,2017-12-04,2017.0
320,Alabama Senate Special Election - Moore vs. Jones,CBS News/YouGov,"Moore 49, Jones 43",Moore +6,2017-12-03,2017.0
321,Alabama Senate Special Election - Moore vs. Jones,JMC Analytics,"Moore 49, Jones 44",Moore +5,2017-11-29,2017.0
322,Alabama Senate Special Election - Moore vs. Jones,Emerson,"Moore 53, Jones 47",Moore +6,2017-11-28,2017.0
323,Alabama Senate Special Election - Moore vs. Jones,WBRC-TV/Strategy Research,"Moore 47, Jones 45",Moore +2,2017-11-21,2017.0
324,Alabama Senate Special Election - Moore vs. Jones,Gravis,"Moore 42, Jones 47",Jones +5,2017-11-17,2017.0
325,Alabama Senate Special Election - Moore vs. Jones,FOX News,"Moore 42, Jones 50",Jones +8,2017-11-16,2017.0
326,Alabama Senate Special Election - Moore vs. Jones,FOX 10/Strategy Research,"Moore 49, Jones 43",Moore +6,2017-11-14,2017.0
327,Alabama Senate Special Election - Moore vs. Jones,Emerson,"Moore 55, Jones 45",Moore +10,2017-11-12,2017.0
328,Alabama Senate Special Election - Moore vs. Jones,JMC Analytics*,"Moore 44, Jones 48",Jones +4,2017-11-12,2017.0
329,Alabama Senate Special Election - Moore vs. Jones,Opinion Savvy,"Moore 46, Jones 46",Tie,2017-11-10,2017.0
330,Nevada Senate - Republican Primary,JMC Analytics,"Tarkanian 44, Heller 38",Tarkanian +6,2017-10-27,2017.0
331,Florida Senate - Scott vs. Nelson,Mason-Dixon,"Scott 44, Nelson 44",Tie,2017-10-26,2017.0
332,Florida Senate - Scott vs. Nelson,UNF,"Scott 36, Nelson 37",Nelson +1,2017-10-24,2017.0
333,Alabama Senate Special Election - Moore vs. Jones,FOX 10/Strategy Research,"Moore 52, Jones 41",Moore +11,2017-10-23,2017.0
334,Alabama Senate Special Election - Moore vs. Jones,FOX News,"Moore 42, Jones 42",Tie,2017-10-17,2017.0
335,Michigan Senate - Kid Rock vs. Stabenow,Mitchell/Rosetta Stone,"Stabenow 46, Kid Rock 38",Stabenow +8,2017-10-06,2017.0
336,Alabama Senate Special Election - Moore vs. Jones,JMC Analytics,"Moore 48, Jones 40",Moore +8,2017-10-03,2017.0
337,Alabama Senate Special Election - Moore vs. Jones,Opinion Savvy,"Moore 50, Jones 45",Moore +5,2017-09-29,2017.0
338,Alabama Senate Run-Off Election - Moore vs. Strange,Trafalgar Group (R),"Moore 57, Strange 41",Moore +16,2017-09-25,2017.0
339,Alabama Senate Special Election - Moore vs. Jones,Emerson,"Moore 52, Jones 30",Moore +22,2017-09-25,2017.0
340,Alabama Senate Run-Off Election - Moore vs. Strange,Emerson,"Moore 50, Strange 40",Moore +10,2017-09-24,2017.0
341,Alabama Senate Run-Off Election - Moore vs. Strange,Gravis,"Moore 48, Strange 40",Moore +8,2017-09-24,2017.0
342,Alabama Senate Run-Off Election - Moore vs. Strange,0ptimus,"Moore 55, Strange 45",Moore +10,2017-09-24,2017.0
343,Alabama Senate Run-Off Election - Moore vs. Strange,FOX 10/Strategy Research,"Moore 54, Strange 46",Moore +8,2017-09-21,2017.0
344,Michigan Senate - Kid Rock vs. Stabenow,MRG,"Stabenow 52, Kid Rock 34",Stabenow +18,2017-09-20,2017.0
345,Alabama Senate Run-Off Election - Moore vs. Strange,WBRC-TV/Strategy Research,"Moore 53, Strange 47",Moore +6,2017-09-19,2017.0
346,Alabama Senate Run-Off Election - Moore vs. Strange,JMC Analytics,"Moore 50, Strange 42",Moore +8,2017-09-18,2017.0
347,Alabama Senate Special Election - Moore vs. Jones,Emerson,"Moore 44, Jones 40",Moore +4,2017-09-11,2017.0
348,Alabama Senate Run-Off Election - Moore vs. Strange,Emerson,"Moore 40, Strange 26",Moore +14,2017-09-11,2017.0
349,West Virginia Senate - Jenkins vs. Manchin,MetroNews,"Manchin 50, Jenkins 40",Manchin +10,2017-09-01,2017.0
350,West Virginia Senate - Morrisey vs. Manchin,MetroNews,"Manchin 51, Morrisey 37",Manchin +14,2017-09-01,2017.0
351,Alabama Senate Run-Off Election - Moore vs. Strange,Harper (R),"Moore 47, Strange 45",Moore +2,2017-08-29,2017.0
352,Arizona Senate - Republican Primary,JMC Analytics,"Ward 47, Flake 21, Tutora 3",Ward +26,2017-08-28,2017.0
353,Nevada Senate - Republican Primary,JMC Analytics,"Tarkanian 39, Heller 31",Tarkanian +8,2017-08-26,2017.0
354,Alabama Senate Run-Off Election - Moore vs. Strange,Opinion Savvy,"Moore 50, Strange 32",Moore +18,2017-08-23,2017.0
355,Alabama Senate Run-Off Election - Moore vs. Strange,JMC Analytics,"Moore 51, Strange 32",Moore +19,2017-08-20,2017.0
356,Alabama Senate Special Election - Republican Primary,Trafalgar Group (R),"Moore 38, Strange 24, Brooks 17, Pittman 6, Brinson 6",Moore +14,2017-08-14,2017.0
357,Alabama Senate Special Election - Republican Primary,Emerson,"Moore 29, Strange 32, Brooks 15, Pittman 10, Brinson",Strange +3,2017-08-14,2017.0
358,Alabama Senate Special Election - Republican Primary,Trafalgar Group (R),"Moore 35, Strange 23, Brooks 20, Pittman 6, Brinson 4",Moore +12,2017-08-11,2017.0
359,Alabama Senate Run-Off Election - Moore vs. Strange,RRH/PMI (R),"Moore 34, Strange 32",Moore +2,2017-08-07,2017.0
360,Michigan Senate - Kid Rock vs. Stabenow,Target Insyght,"Stabenow 50, Kid Rock 42",Stabenow +8,2017-08-02,2017.0
361,Michigan Senate - Kid Rock vs. Stabenow,Trafalgar Group (R),"Stabenow 46, Kid Rock 49",Kid Rock +3,2017-07-28,2017.0
362,Florida Senate - Rubio vs. Murphy,Gravis,"Rubio 47, Murphy 46",Rubio +1,2016-11-07,2016.0
363,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 50, Murphy 43",Rubio +7,2016-11-07,2016.0
364,North Carolina Senate - Burr vs. Ross,NY Times/Siena,"Burr 46, Ross 45",Burr +1,2016-11-07,2016.0
365,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Burr 47, Ross 47",Tie,2016-11-07,2016.0
366,North Carolina Senate - Burr vs. Ross,Gravis,"Burr 48, Ross 47",Burr +1,2016-11-07,2016.0
367,Nevada Senate - Heck vs. Cortez Masto,Emerson,"Cortez Masto 48, Heck 47",Cortez Masto +1,2016-11-07,2016.0
368,New Hampshire Senate - Ayotte vs. Hassan,Emerson,"Ayotte 49, Hassan 46",Ayotte +3,2016-11-07,2016.0
369,New Hampshire Senate - Ayotte vs. Hassan,WMUR/UNH,"Ayotte 45, Hassan 49",Hassan +4,2016-11-07,2016.0
370,Missouri Senate - Blunt vs. Kander,Emerson,"Blunt 45, Kander 46",Kander +1,2016-11-07,2016.0
371,Georgia Senate: Isakson vs. Barksdale,Landmark/Rosetta Stone*,"Isakson 52, Barksdale 41",Isakson +11,2016-11-07,2016.0
372,Ohio Senate - Portman vs. Strickland,Emerson,"Portman 49, Strickland 28",Portman +21,2016-11-07,2016.0
373,Florida Senate - Rubio vs. Murphy,CBS News/YouGov,"Rubio 47, Murphy 44",Rubio +3,2016-11-06,2016.0
374,Ohio Senate - Portman vs. Strickland,CBS News/YouGov,"Portman 52, Strickland 39",Portman +13,2016-11-06,2016.0
375,Ohio Senate - Portman vs. Strickland,Columbus Dispatch*,"Portman 58, Strickland 37",Portman +21,2016-11-06,2016.0
376,New York Senate - Long vs. Schumer,Siena,"Schumer 67, Long 25",Schumer +42,2016-11-06,2016.0
377,Pennsylvania Senate - Toomey vs. McGinty,Gravis,"McGinty 45, Toomey 43",McGinty +2,2016-11-05,2016.0
378,Pennsylvania Senate - Toomey vs. McGinty,Morning Call,"McGinty 42, Toomey 43",Toomey +1,2016-11-05,2016.0
379,Iowa Senate - Grassley vs. Judge,Des Moines Register,"Grassley 56, Judge 33",Grassley +23,2016-11-05,2016.0
380,Colorado Senate - Glenn vs. Bennet,Gravis,"Bennet 47, Glenn 44",Bennet +3,2016-11-05,2016.0
381,Iowa Senate - Grassley vs. Judge,Loras*,"Grassley 53, Judge 37",Grassley +16,2016-11-05,2016.0
382,California Senate - Harris vs. Sanchez,Field,"Harris 47, Sanchez 23",Harris +24,2016-11-05,2016.0
383,New Hampshire Senate - Ayotte vs. Hassan,UMass Lowell/7News,"Ayotte 46, Hassan 47",Hassan +1,2016-11-04,2016.0
384,New Hampshire Senate - Ayotte vs. Hassan,Gravis,"Ayotte 46, Hassan 44",Ayotte +2,2016-11-04,2016.0
385,Wisconsin Senate - Johnson vs. Feingold,Loras*,"Feingold 47, Johnson 45",Feingold +2,2016-11-04,2016.0
386,Pennsylvania Senate - Toomey vs. McGinty,Harper (R)*,"McGinty 44, Toomey 44",Tie,2016-11-04,2016.0
387,Indiana Senate - Young vs. Bayh,WTHR/Howey Politics*,"Young 46, Bayh 41",Young +5,2016-11-04,2016.0
388,Indiana Senate - Young vs. Bayh,Gravis*,"Young 37, Bayh 40",Bayh +3,2016-11-04,2016.0
389,Iowa Senate - Grassley vs. Judge,Emerson,"Grassley 60, Judge 32",Grassley +28,2016-11-04,2016.0
390,Colorado Senate - Glenn vs. Bennet,PPP (D)*,"Bennet 50, Glenn 40",Bennet +10,2016-11-04,2016.0
391,Colorado Senate - Glenn vs. Bennet,Keating (D),"Bennet 49, Glenn 38",Bennet +11,2016-11-04,2016.0
392,Georgia Senate: Isakson vs. Barksdale,WSB-TV/Landmark*,"Isakson 50, Barksdale 40",Isakson +10,2016-11-04,2016.0
393,Georgia Senate: Isakson vs. Barksdale,Opinion Savvy*,"Isakson 50, Barksdale 39",Isakson +11,2016-11-04,2016.0
394,California Senate - Harris vs. Sanchez,LA Times/USC,"Harris 48, Sanchez 31",Harris +17,2016-11-04,2016.0
395,Kansas Senate - Moran vs. Wiesner,Fort Hays St. University,"Moran 77, Wiesner 13",Moran +64,2016-11-04,2016.0
396,Florida Senate - Rubio vs. Murphy,Quinnipiac,"Rubio 50, Murphy 44",Rubio +6,2016-11-03,2016.0
397,Pennsylvania Senate - Toomey vs. McGinty,Quinnipiac,"McGinty 48, Toomey 47",McGinty +1,2016-11-03,2016.0
398,New Hampshire Senate - Ayotte vs. Hassan,WBUR/MassINC,"Ayotte 51, Hassan 45",Ayotte +6,2016-11-03,2016.0
399,New Hampshire Senate - Ayotte vs. Hassan,Boston Globe/Suffolk*,"Ayotte 44, Hassan 42",Ayotte +2,2016-11-03,2016.0
400,North Carolina Senate - Burr vs. Ross,Quinnipiac,"Burr 45, Ross 49",Ross +4,2016-11-03,2016.0
401,Ohio Senate - Portman vs. Strickland,Quinnipiac,"Portman 56, Strickland 38",Portman +18,2016-11-03,2016.0
402,Arizona Senate - McCain vs. Kirkpatrick,NBC/WSJ/Marist,"McCain 55, Kirkpatrick 39",McCain +16,2016-11-03,2016.0
403,Colorado Senate - Glenn vs. Bennet,University of Denver,"Bennet 48, Glenn 40",Bennet +8,2016-11-03,2016.0
404,Georgia Senate: Isakson vs. Barksdale,NBC/WSJ/Marist*,"Isakson 48, Barksdale 37",Isakson +11,2016-11-03,2016.0
