,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
1026,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 58",-32,2017-01-04,2017,10.0
1027,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 59",-28,2017-01-09,2017,7.0
1028,Direction of Country,IBD/TIPP,"Right Direction 42, Wrong Track 55",-13,2017-01-10,2017,11.0
1029,Direction of Country,Economist/YouGov,"Right Direction 25, Wrong Track 60",-35,2017-01-11,2017,9.0
1030,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 61",-37,2017-01-11,2017,10.0
1031,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 55",-20,2017-01-16,2017,7.0
1032,Direction of Country,Monmouth,"Right Direction 27, Wrong Track 67",-40,2017-01-17,2017,13.0
1033,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 37, Wrong Track 52",-15,2017-01-17,2017,11.0
1034,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2017-01-18,2017,10.0
1035,Direction of Country,CBS News,"Right Direction 29, Wrong Track 61",-32,2017-01-18,2017,11.0
1036,Direction of Country,ABC News/Wash Post,"Right Direction 29, Wrong Track 63",-34,2017-01-18,2017,13.0
1037,Direction of Country,Economist/YouGov,"Right Direction 23, Wrong Track 61",-38,2017-01-18,2017,9.0
1038,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 54",-16,2017-01-23,2017,7.0
1039,Direction of Country,Reuters/Ipsos,"Right Direction 22, Wrong Track 59",-37,2017-01-25,2017,10.0
1040,Direction of Country,Economist/YouGov,"Right Direction 29, Wrong Track 55",-26,2017-01-25,2017,9.0
1041,Direction of Country,Rasmussen Reports,"Right Direction 47, Wrong Track 47",0,2017-01-30,2017,7.0
1042,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 52",-22,2017-02-01,2017,10.0
1043,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 52",-17,2017-02-01,2017,9.0
1044,Direction of Country,Rasmussen Reports,"Right Direction 46, Wrong Track 49",-3,2017-02-06,2017,7.0
1045,Direction of Country,IBD/TIPP,"Right Direction 50, Wrong Track 48",-2,2017-02-06,2017,11.0
1046,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 54",-22,2017-02-08,2017,10.0
1047,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 55",-24,2017-02-08,2017,9.0
1048,Direction of Country,Rasmussen Reports,"Right Direction 45, Wrong Track 50",-5,2017-02-13,2017,7.0
1049,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 52",-21,2017-02-15,2017,9.0
1050,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 52",-21,2017-02-15,2017,10.0
1051,Direction of Country,Rasmussen Reports,"Right Direction 46, Wrong Track 48",-2,2017-02-20,2017,7.0
1052,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 53",-19,2017-02-22,2017,9.0
1053,Direction of Country,McClatchy/Marist,"Right Direction 39, Wrong Track 55",-16,2017-02-22,2017,12.0
1054,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 54",-23,2017-02-22,2017,10.0
1055,Direction of Country,CBS News,"Right Direction 35, Wrong Track 60",-25,2017-02-23,2017,11.0
1056,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 40, Wrong Track 51",-11,2017-02-26,2017,11.0
1057,Direction of Country,Rasmussen Reports,"Right Direction 45, Wrong Track 51",-6,2017-02-27,2017,7.0
1058,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 51",-16,2017-03-01,2017,10.0
1059,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 53",-17,2017-03-01,2017,9.0
1060,Direction of Country,Rasmussen Reports,"Right Direction 45, Wrong Track 49",-4,2017-03-06,2017,7.0
1061,Direction of Country,IBD/TIPP,"Right Direction 44, Wrong Track 54",-10,2017-03-06,2017,11.0
1062,Direction of Country,Monmouth,"Right Direction 36, Wrong Track 56",-20,2017-03-06,2017,13.0
1063,Direction of Country,USA Today/Suffolk,"Right Direction 46, Wrong Track 43",-3,2017-03-07,2017,10.0
1064,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 49",-15,2017-03-08,2017,10.0
1065,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 53",-20,2017-03-08,2017,9.0
1066,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",-11,2017-03-13,2017,7.0
1067,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 51",-19,2017-03-15,2017,10.0
1068,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 51",-16,2017-03-15,2017,9.0
1069,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2017-03-20,2017,7.0
1070,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 54",-21,2017-03-22,2017,10.0
1071,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 53",-19,2017-03-22,2017,9.0
1072,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 56",-18,2017-03-27,2017,7.0
1073,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 53",-21,2017-03-29,2017,10.0
1074,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 54",-21,2017-03-29,2017,9.0
1075,Direction of Country,McClatchy/Marist,"Right Direction 34, Wrong Track 59",-25,2017-03-30,2017,12.0
1076,Direction of Country,IBD/TIPP,"Right Direction 39, Wrong Track 59",-20,2017-04-03,2017,11.0
1077,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 59",-24,2017-04-03,2017,7.0
1078,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 52",-18,2017-04-05,2017,10.0
1079,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 54",-22,2017-04-05,2017,9.0
1080,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 57",-21,2017-04-10,2017,7.0
1081,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 53",-17,2017-04-12,2017,9.0
1082,Direction of Country,Marist,"Right Direction 34, Wrong Track 57",-23,2017-04-14,2017,12.0
1083,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2017-04-17,2017,7.0
1084,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 55",-25,2017-04-18,2017,10.0
1085,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 53",-18,2017-04-19,2017,9.0
1086,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 52",-10,2017-04-24,2017,7.0
1087,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 34, Wrong Track 59",-25,2017-04-24,2017,11.0
1088,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 55",-26,2017-04-26,2017,10.0
1089,Direction of Country,CBS News,"Right Direction 36, Wrong Track 59",-23,2017-04-26,2017,11.0
1090,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 53",-20,2017-04-26,2017,9.0
1091,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 55",-17,2017-05-01,2017,7.0
1092,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 54",-21,2017-05-03,2017,10.0
1093,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 51",-15,2017-05-03,2017,9.0
1094,Direction of Country,IBD/TIPP,"Right Direction 43, Wrong Track 56",-13,2017-05-08,2017,11.0
1095,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 54",-15,2017-05-08,2017,7.0
1096,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 54",-19,2017-05-10,2017,9.0
1097,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 55",-25,2017-05-10,2017,10.0
1098,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 57",-20,2017-05-15,2017,7.0
1099,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 59",-29,2017-05-17,2017,9.0
1100,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",-29,2017-05-17,2017,10.0
1101,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 60",-26,2017-05-22,2017,7.0
1102,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 57",-27,2017-05-24,2017,9.0
1103,Direction of Country,Monmouth,"Right Direction 31, Wrong Track 62",-31,2017-05-24,2017,13.0
1104,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 59",-34,2017-05-24,2017,10.0
1105,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 56",-19,2017-05-29,2017,7.0
1106,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 57",-26,2017-05-31,2017,9.0
1107,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",-29,2017-05-31,2017,10.0
1108,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-06-05,2017,7.0
1109,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 56",-24,2017-06-07,2017,9.0
1110,Direction of Country,IBD/TIPP,"Right Direction 43, Wrong Track 55",-12,2017-06-08,2017,11.0
1111,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 58",-31,2017-06-08,2017,10.0
1112,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 57",-20,2017-06-12,2017,7.0
1113,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 57",-29,2017-06-14,2017,10.0
1114,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 53",-18,2017-06-14,2017,9.0
1115,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",-23,2017-06-19,2017,7.0
1116,Direction of Country,CBS News,"Right Direction 31, Wrong Track 64",-33,2017-06-20,2017,11.0
1117,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",-39,2017-06-21,2017,10.0
1118,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 56",-26,2017-06-21,2017,9.0
1119,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 57",-20,2017-06-26,2017,7.0
1120,Direction of Country,NPR/PBS/Marist,"Right Direction 31, Wrong Track 63",-32,2017-06-28,2017,12.0
1121,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 57",-25,2017-06-28,2017,9.0
1122,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 60",-35,2017-06-28,2017,10.0
1123,Direction of Country,USA Today/Suffolk,"Right Direction 32, Wrong Track 56",-24,2017-06-29,2017,10.0
1124,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 57",-21,2017-07-03,2017,7.0
1125,Direction of Country,IBD/TIPP,"Right Direction 39, Wrong Track 60",-21,2017-07-05,2017,11.0
1126,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 55",-22,2017-07-05,2017,9.0
1127,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 58",-29,2017-07-05,2017,10.0
1128,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 58",-22,2017-07-10,2017,7.0
1129,Direction of Country,Reuters/Ipsos,"Right Direction 29, Wrong Track 58",-29,2017-07-12,2017,10.0
1130,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 55",-21,2017-07-12,2017,9.0
1131,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-07-17,2017,7.0
1132,Direction of Country,Bloomberg,"Right Direction 32, Wrong Track 61",-29,2017-07-17,2017,0.0
1133,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2017-07-19,2017,10.0
1134,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 58",-27,2017-07-19,2017,9.0
1135,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-07-24,2017,7.0
1136,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 57",-25,2017-07-26,2017,9.0
1137,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 62",-39,2017-07-26,2017,10.0
1138,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-07-31,2017,7.0
1139,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 57",-27,2017-08-02,2017,9.0
1140,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",-36,2017-08-02,2017,10.0
1141,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 60",-28,2017-08-07,2017,7.0
1142,Direction of Country,IBD/TIPP,"Right Direction 36, Wrong Track 63",-27,2017-08-07,2017,11.0
1143,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 57",-26,2017-08-09,2017,9.0
1144,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 59",-32,2017-08-09,2017,10.0
1145,Direction of Country,Rasmussen Reports,"Right Direction 36, Wrong Track 56",-20,2017-08-14,2017,7.0
1146,Direction of Country,Monmouth,"Right Direction 33, Wrong Track 57",-24,2017-08-15,2017,13.0
1147,Direction of Country,Marist,"Right Direction 34, Wrong Track 61",-27,2017-08-15,2017,12.0
1148,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 60",-36,2017-08-16,2017,10.0
1149,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 61",-33,2017-08-16,2017,9.0
1150,Direction of Country,Rasmussen Reports,"Right Direction 30, Wrong Track 64",-34,2017-08-21,2017,7.0
1151,Direction of Country,Economist/YouGov,"Right Direction 26, Wrong Track 62",-36,2017-08-23,2017,9.0
1152,Direction of Country,Reuters/Ipsos,"Right Direction 21, Wrong Track 66",-45,2017-08-23,2017,10.0
1153,Direction of Country,GWU/Battleground,"Right Direction 28, Wrong Track 64",-36,2017-08-24,2017,9.0
1154,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 64",-35,2017-08-28,2017,7.0
1155,Direction of Country,Reuters/Ipsos,"Right Direction 23, Wrong Track 65",-42,2017-08-30,2017,10.0
1156,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 62",-34,2017-08-30,2017,9.0
1157,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 61",-29,2017-09-04,2017,7.0
1158,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 60",-33,2017-09-06,2017,10.0
1159,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 57",-26,2017-09-06,2017,9.0
1160,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 59",-25,2017-09-11,2017,7.0
1161,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 57",-26,2017-09-13,2017,9.0
1162,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 59",-33,2017-09-13,2017,10.0
1163,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 62",-31,2017-09-18,2017,7.0
1164,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 59",-28,2017-09-20,2017,9.0
1165,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 60",-34,2017-09-20,2017,10.0
1166,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 60",-27,2017-09-25,2017,7.0
1167,Direction of Country,CBS News,"Right Direction 29, Wrong Track 65",-36,2017-09-25,2017,11.0
1168,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 61",-36,2017-09-27,2017,10.0
1169,Direction of Country,Economist/YouGov,"Right Direction 28, Wrong Track 60",-32,2017-09-27,2017,9.0
1170,Direction of Country,Rasmussen Reports,"Right Direction 29, Wrong Track 65",-36,2017-10-02,2017,7.0
1171,Direction of Country,PBS/Marist,"Right Direction 28, Wrong Track 65",-37,2017-10-03,2017,12.0
1172,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 63",-36,2017-10-04,2017,9.0
1173,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 63",-38,2017-10-04,2017,10.0
1174,Direction of Country,USA Today/Suffolk,"Right Direction 24, Wrong Track 64",-40,2017-10-05,2017,10.0
1175,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 62",-30,2017-10-09,2017,7.0
1176,Direction of Country,IBD/TIPP,"Right Direction 35, Wrong Track 64",-29,2017-10-10,2017,11.0
1177,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2017-10-11,2017,10.0
1178,Direction of Country,Economist/YouGov,"Right Direction 29, Wrong Track 60",-31,2017-10-11,2017,9.0
1179,Direction of Country,Rasmussen Reports,"Right Direction 31, Wrong Track 63",-32,2017-10-16,2017,7.0
1180,Direction of Country,Emerson,"Right Direction 40, Wrong Track 50",-10,2017-10-16,2017,10.0
1181,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 59",-28,2017-10-18,2017,9.0
1182,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 63",-37,2017-10-18,2017,10.0
1183,Direction of Country,Marist,"Right Direction 31, Wrong Track 63",-32,2017-10-19,2017,12.0
1184,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-10-23,2017,7.0
1185,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 60",-29,2017-10-25,2017,9.0
1186,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 64",-40,2017-10-25,2017,10.0
1187,Direction of Country,Harvard-Harris,"Right Direction 29, Wrong Track 60",-31,2017-10-27,2017,0.0
1188,Direction of Country,Rasmussen Reports,"Right Direction 32, Wrong Track 62",-30,2017-10-30,2017,7.0
1189,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 63",-37,2017-11-01,2017,10.0
1190,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 58",-27,2017-11-01,2017,9.0
1191,Direction of Country,CBS News,"Right Direction 31, Wrong Track 64",-33,2017-11-01,2017,11.0
1192,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 60",-26,2017-11-06,2017,7.0
1193,Direction of Country,IBD/TIPP,"Right Direction 40, Wrong Track 59",-19,2017-11-06,2017,11.0
1194,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",-39,2017-11-08,2017,10.0
1195,Direction of Country,Economist/YouGov,"Right Direction 27, Wrong Track 62",-35,2017-11-08,2017,9.0
1196,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-11-13,2017,7.0
1197,Direction of Country,Marist,"Right Direction 27, Wrong Track 67",-40,2017-11-15,2017,12.0
1198,Direction of Country,Economist/YouGov,"Right Direction 30, Wrong Track 58",-28,2017-11-15,2017,9.0
1199,Direction of Country,Reuters/Ipsos,"Right Direction 26, Wrong Track 62",-36,2017-11-15,2017,10.0
1200,Direction of Country,Harvard-Harris,"Right Direction 30, Wrong Track 58",-28,2017-11-17,2017,0.0
1201,Direction of Country,Rasmussen Reports,"Right Direction 33, Wrong Track 61",-28,2017-11-20,2017,7.0
1202,Direction of Country,NPR/PBS/Marist,"Right Direction 34, Wrong Track 58",-24,2017-11-21,2017,12.0
1203,Direction of Country,Reuters/Ipsos,"Right Direction 24, Wrong Track 63",-39,2017-11-22,2017,10.0
1204,Direction of Country,Economist/YouGov,"Right Direction 32, Wrong Track 57",-25,2017-11-22,2017,9.0
1205,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",-23,2017-11-27,2017,7.0
1206,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 58",-30,2017-11-29,2017,10.0
1207,Direction of Country,Economist/YouGov,"Right Direction 31, Wrong Track 56",-25,2017-11-29,2017,9.0
1208,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 58",-23,2017-12-04,2017,7.0
1209,Direction of Country,Economist/YouGov,"Right Direction 33, Wrong Track 57",-24,2017-12-06,2017,9.0
1210,Direction of Country,Reuters/Ipsos,"Right Direction 28, Wrong Track 58",-30,2017-12-06,2017,10.0
1211,Direction of Country,IBD/TIPP,"Right Direction 41, Wrong Track 58",-17,2017-12-06,2017,11.0
1212,Direction of Country,Rasmussen Reports,"Right Direction 34, Wrong Track 61",-27,2017-12-11,2017,7.0
1213,Direction of Country,Marist,"Right Direction 31, Wrong Track 64",-33,2017-12-12,2017,12.0
1214,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",-20,2017-12-13,2017,9.0
1215,Direction of Country,Reuters/Ipsos,"Right Direction 25, Wrong Track 62",-37,2017-12-13,2017,10.0
1216,Direction of Country,Monmouth,"Right Direction 25, Wrong Track 66",-41,2017-12-13,2017,13.0
1217,Direction of Country,USA Today/Suffolk,"Right Direction 31, Wrong Track 58",-27,2017-12-13,2017,10.0
1218,Direction of Country,Harvard-Harris,"Right Direction 32, Wrong Track 56",-24,2017-12-13,2017,0.0
1219,Direction of Country,Rasmussen Reports,"Right Direction 35, Wrong Track 59",-24,2017-12-18,2017,7.0
1220,Direction of Country,NBC News/Wall St. Jrnl,"Right Direction 29, Wrong Track 63",-34,2017-12-19,2017,11.0
1221,Direction of Country,Reuters/Ipsos,"Right Direction 27, Wrong Track 61",-34,2017-12-20,2017,10.0
1222,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 55",-19,2017-12-20,2017,9.0
1223,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 56",-18,2017-12-25,2017,7.0
1224,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 52",-15,2017-12-27,2017,9.0
1225,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 55",-15,2018-01-01,2018,7.0
1226,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 53",-16,2018-01-03,2018,9.0
1227,Direction of Country,Reuters/Ipsos,"Right Direction 33, Wrong Track 54",-21,2018-01-03,2018,10.0
1228,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 56",-18,2018-01-08,2018,7.0
1229,Direction of Country,Economist/YouGov,"Right Direction 38, Wrong Track 52",-14,2018-01-10,2018,9.0
1230,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 53",-19,2018-01-10,2018,10.0
1231,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 54",-14,2018-01-15,2018,7.0
1232,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 57",-27,2018-01-17,2018,10.0
1233,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 53",-14,2018-01-17,2018,9.0
1234,Direction of Country,CBS News,"Right Direction 34, Wrong Track 60",-26,2018-01-18,2018,11.0
1235,Direction of Country,NPR/PBS/Marist,"Right Direction 37, Wrong Track 55",-18,2018-01-18,2018,12.0
1236,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 55",-20,2018-01-19,2018,0.0
1237,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",-16,2018-01-22,2018,7.0
1238,Direction of Country,Economist/YouGov,"Right Direction 37, Wrong Track 55",-18,2018-01-24,2018,9.0
1239,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 58",-28,2018-01-24,2018,10.0
1240,Direction of Country,Harvard-Harris,"Right Direction 35, Wrong Track 54",-19,2018-01-24,2018,0.0
1241,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 55",-16,2018-01-29,2018,7.0
1242,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 51",-12,2018-01-31,2018,9.0
1243,Direction of Country,Reuters/Ipsos,"Right Direction 35, Wrong Track 54",-19,2018-01-31,2018,10.0
1244,Direction of Country,Monmouth,"Right Direction 39, Wrong Track 55",-16,2018-01-31,2018,13.0
1245,Direction of Country,Rasmussen Reports,"Right Direction 42, Wrong Track 53",-11,2018-02-05,2018,7.0
1246,Direction of Country,IBD/TIPP,"Right Direction 45, Wrong Track 54",-9,2018-02-06,2018,11.0
1247,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 52",-13,2018-02-07,2018,9.0
1248,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 55",-23,2018-02-07,2018,10.0
1249,Direction of Country,Marist,"Right Direction 37, Wrong Track 57",-20,2018-02-09,2018,12.0
1250,Direction of Country,Rasmussen Reports,"Right Direction 43, Wrong Track 52",-9,2018-02-12,2018,7.0
1251,Direction of Country,Reuters/Ipsos,"Right Direction 32, Wrong Track 56",-24,2018-02-14,2018,10.0
1252,Direction of Country,Economist/YouGov,"Right Direction 39, Wrong Track 52",-13,2018-02-14,2018,9.0
1253,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 55",-15,2018-02-19,2018,7.0
1254,Direction of Country,Harvard-Harris,"Right Direction 37, Wrong Track 54",-17,2018-02-21,2018,0.0
1255,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",-20,2018-02-21,2018,9.0
1256,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 57",-26,2018-02-21,2018,10.0
1257,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 56",-19,2018-02-26,2018,7.0
1258,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 57",-26,2018-02-28,2018,10.0
1259,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 58",-24,2018-02-28,2018,9.0
1260,Direction of Country,USA Today/Suffolk,"Right Direction 29, Wrong Track 60",-31,2018-03-01,2018,10.0
1261,Direction of Country,Rasmussen Reports,"Right Direction 40, Wrong Track 53",-13,2018-03-05,2018,7.0
1262,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 56",-22,2018-03-07,2018,9.0
1263,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",-25,2018-03-07,2018,10.0
1264,Direction of Country,Monmouth,"Right Direction 33, Wrong Track 60",-27,2018-03-07,2018,13.0
1265,Direction of Country,Rasmussen Reports,"Right Direction 37, Wrong Track 56",-19,2018-03-12,2018,7.0
1266,Direction of Country,GWU/Battleground,"Right Direction 35, Wrong Track 59",-24,2018-03-13,2018,9.0
1267,Direction of Country,Reuters/Ipsos,"Right Direction 31, Wrong Track 56",-25,2018-03-14,2018,10.0
1268,Direction of Country,Economist/YouGov,"Right Direction 36, Wrong Track 54",-18,2018-03-14,2018,9.0
1269,Direction of Country,Rasmussen Reports,"Right Direction 41, Wrong Track 53",-12,2018-03-19,2018,7.0
1270,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 54",-19,2018-03-21,2018,9.0
1271,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 56",-22,2018-03-22,2018,10.0
1272,Direction of Country,Marist,"Right Direction 36, Wrong Track 55",-19,2018-03-23,2018,12.0
1273,Direction of Country,Rasmussen Reports,"Right Direction 39, Wrong Track 56",-17,2018-03-26,2018,7.0
1274,Direction of Country,Economist/YouGov,"Right Direction 34, Wrong Track 57",-23,2018-03-28,2018,9.0
1275,Direction of Country,Reuters/Ipsos,"Right Direction 30, Wrong Track 59",-29,2018-03-29,2018,10.0
1276,Direction of Country,Harvard-Harris,"Right Direction 37, Wrong Track 53",-16,2018-04-02,2018,0.0
1277,Direction of Country,Rasmussen Reports,"Right Direction 38, Wrong Track 55",-17,2018-04-02,2018,7.0
1278,Direction of Country,IBD/TIPP,"Right Direction 43, Wrong Track 55",-12,2018-04-02,2018,11.0
1279,Direction of Country,Economist/YouGov,"Right Direction 35, Wrong Track 55",-20,2018-04-04,2018,9.0
1280,Direction of Country,Reuters/Ipsos,"Right Direction 34, Wrong Track 57",-23,2018-04-04,2018,10.0
